CRIMETYPE	DATETIME	CASENUMBER	DESCRIPTION	POLICEBEAT	ADDRESS	CITY	STATE	Location
MOTOR VEHICLE THEFT	11/12/2018 12:00:00 PM	18-057545	VEHICLE THEFT - AUTO	24Y	2500 HUMBOLDT AV	Oakland	CA	"2500 HUMBOLDT AV
Oakland, CA
(37.788842, -122.212538)"
MOTOR VEHICLE THEFT	10/11/2018 06:10:00 AM	18-051678	VEHICLE THEFT - AUTO	31Z	600 EL PASEO DR	Oakland	CA	"600 EL PASEO DR
Oakland, CA
(37.730512, -122.17715)"
MOTOR VEHICLE THEFT	10/06/2018 10:07:00 PM	18-050892	VEHICLE THEFT - AUTO	02Y	500 LEWIS ST	Oakland	CA	"500 LEWIS ST
Oakland, CA
(37.805308, -122.298347)"
THEFT/LARCENY	11/13/2018 08:00:00 PM	18-916349	BURGLARY-AUTO	08X	2600 TELEGRAPH AV	Oakland	CA	"2600 TELEGRAPH AV
Oakland, CA
(37.815741, -122.268022)"
FRAUD	11/09/2018 06:20:00 PM	18-915985	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	32X	1800 102ND AV	Oakland	CA	"1800 102ND AV
Oakland, CA
(37.742692, -122.163704)"
VANDALISM	11/23/2018 11:30:00 PM	18-059277	VANDALISM	26Y	6300 INTERNATIONAL BLVD	Oakland	CA	"6300 INTERNATIONAL BLVD
Oakland, CA
(37.763702, -122.196546)"
FRAUD	11/15/2018 06:40:00 PM	18-916451	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	99X	2600 HILLTOP  DR	Oakland	CA	"2600 HILLTOP DR
Oakland, CA"
MOTOR VEHICLE THEFT	10/12/2018 10:30:00 AM	18-051871	VEHICLE THEFT - AUTO	26X	5400 COLISEUM WY	Oakland	CA	"5400 COLISEUM WY
Oakland, CA
(37.762788, -122.212525)"
ROBBERY	10/06/2018 07:35:00 PM	18-050833	CARJACKING WITH FIREARM	24Y	3500 BROOKDALE AV	Oakland	CA	"3500 BROOKDALE AV
Oakland, CA
(37.787812, -122.210171)"
ASSAULT	10/10/2018 06:20:00 PM	18-051520	BATTERY	27X	1600 HIGH ST	Oakland	CA	"1600 HIGH ST
Oakland, CA
(37.773599, -122.213189)"
THEFT/LARCENY	10/09/2018 04:52:00 PM	18-051319	THEFT	08X	200 27TH ST	Oakland	CA	"200 27TH ST
Oakland, CA"
VANDALISM	10/02/2018 03:30:00 PM	18-050042	VANDALISM	15X	200 E 18TH ST	Oakland	CA	"200 E 18TH ST
Oakland, CA
(37.800222, -122.253307)"
THEFT/LARCENY	10/04/2018 07:10:00 AM	18-050365	BURGLARY-AUTO	15X	200 E 18TH ST	Oakland	CA	"200 E 18TH ST
Oakland, CA
(37.800222, -122.253307)"
VANDALISM	10/07/2018 09:35:00 AM	18-914233	VANDALISM	32X	10400 PONTIAC ST	Oakland	CA	"10400 PONTIAC ST
Oakland, CA
(37.73947, -122.167967)"
ASSAULT	10/12/2018 07:10:00 PM	18-051900	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	27Y	1400 SEMINARY AV	Oakland	CA	"1400 SEMINARY AV
Oakland, CA
(37.765111, -122.19952)"
THEFT/LARCENY	11/10/2018 01:25:00 AM	18-057811	BURGLARY-AUTO	26X	1300 53RD AV	Oakland	CA	"1300 53RD AV
Oakland, CA
(37.767013, -122.207296)"
THEFT/LARCENY	10/04/2018 04:02:00 PM	18-914086	BURGLARY-AUTO	13Z	1900 MOUNTAIN BLVD	Oakland	CA	"1900 MOUNTAIN BLVD
Oakland, CA
(37.829079, -122.210837)"
ASSAULT	10/13/2018 11:00:00 PM	18-052808	SHOOT AT UNOCCUPIED DWELLING/VEHICLE/ETC	32X	1800 102ND AV	Oakland	CA	"1800 102ND AV
Oakland, CA
(37.742692, -122.163704)"
THEFT/LARCENY	10/13/2018 05:15:00 PM	18-914912	BURGLARY-AUTO	12X	300 41ST ST	Oakland	CA	"300 41ST ST
Oakland, CA
(37.828489, -122.256192)"
FRAUD	11/15/2018 12:55:00 PM	18-916439	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	25X	3800 BUELL ST	Oakland	CA	"3800 BUELL ST
Oakland, CA
(37.785919, -122.186688)"
THEFT/LARCENY	10/08/2018 12:08:00 PM	18-914251	BURGLARY-AUTO	31Y	10000 DOOLITTLE DR	Oakland	CA	"10000 DOOLITTLE DR
Oakland, CA
(37.723171, -122.195688)"
VANDALISM	10/28/2018 09:51:00 AM	18-054743	VANDALISM	20X	1700 27TH AV	Oakland	CA	"1700 27TH AV
Oakland, CA
(37.783145, -122.229197)"
THEFT/LARCENY	10/08/2018 12:01:00 AM	18-914853	THEFT	20X	2900 GLASCOCK ST	Oakland	CA	"2900 GLASCOCK ST
Oakland, CA
(37.772188, -122.233833)"
ASSAULT	10/27/2018 05:30:00 PM	18-054691	THREAT CRIME:INT:TERRORIZE	21Y	2500 PLEASANT ST	Oakland	CA	"2500 PLEASANT ST
Oakland, CA
(37.797828, -122.219112)"
ASSAULT	10/27/2018 04:43:00 PM	18-054624	BATTERY	22Y	3000 JOAQUIN MILLER RD	Oakland	CA	"3000 JOAQUIN MILLER RD
Oakland, CA
(37.810801, -122.194577)"
VANDALISM	10/09/2018 09:19:00 PM	18-914267	VANDALISM	04X	1900 FRANKLIN ST	Oakland	CA	"1900 FRANKLIN ST
Oakland, CA
(37.807302, -122.267798)"
VANDALISM	10/05/2018 11:00:00 AM	18-914226	VANDALISM	04X	1500 JACKSON ST	Oakland	CA	"1500 JACKSON ST
Oakland, CA
(37.802902, -122.264655)"
MOTOR VEHICLE THEFT	10/17/2018 08:40:00 AM	18-052680	VEHICLE THEFT - AUTO	02Y	1800 9TH ST	Oakland	CA	"1800 9TH ST
Oakland, CA
(37.810199, -122.302)"
MOTOR VEHICLE THEFT	10/15/2018 09:00:00 PM	18-053314	VEHICLE THEFT - AUTO	23X	1800 38TH AV	Oakland	CA	"1800 38TH AV
Oakland, CA
(37.777373, -122.21796)"
BURGLARY	10/04/2018 11:00:00 PM	18-914084	BURGLARY-FORCIBLE ENTRY	12X	400 45TH ST	Oakland	CA	"400 45TH ST
Oakland, CA
(37.833412, -122.258902)"
DISTURBING THE PEACE	10/09/2018 04:13:00 PM	18-051310	DISTURB THE PEACE	08X	400 W MACARTHUR BLVD	Oakland	CA	"400 W MACARTHUR BLVD
Oakland, CA
(37.825298, -122.261582)"
THEFT/LARCENY	11/14/2018 08:30:00 PM	18-057809	BURGLARY-AUTO	04X	400 21ST ST	Oakland	CA	"400 21ST ST
Oakland, CA
(37.809918, -122.266958)"
BURGLARY	10/07/2018 04:00:00 PM	18-914198	BURGLARY-FORCIBLE ENTRY	27X	5100 TRASK ST	Oakland	CA	"5100 TRASK ST
Oakland, CA
(37.776722, -122.200524)"
MOTOR VEHICLE THEFT	10/10/2018 07:33:00 PM	18-051528	VEHICLE THEFT - AUTO	26X	1200 44TH AV	Oakland	CA	"1200 44TH AV
Oakland, CA
(37.771508, -122.214387)"
BURGLARY	10/05/2018 12:30:00 PM	18-050646	BURGLARY-FORCIBLE ENTRY	24Y	2500 BARTLETT ST	Oakland	CA	"2500 BARTLETT ST
Oakland, CA
(37.788173, -122.211849)"
THEFT/LARCENY	10/18/2018 11:00:00 AM	18-914801	BURGLARY-AUTO	12X	4300 TELEGRAPH AV	Oakland	CA	"4300 TELEGRAPH AV
Oakland, CA
(37.831801, -122.263732)"
THEFT/LARCENY	10/06/2018 09:00:00 PM	18-914249	THEFT	25X	4800 DAVENPORT AV	Oakland	CA	"4800 DAVENPORT AV
Oakland, CA
(37.785873, -122.182089)"
THEFT/LARCENY	10/09/2018 03:20:00 PM	18-914273	THEFT	09X	5100 BROADWAY	Oakland	CA	"5100 BROADWAY
Oakland, CA
(37.835394, -122.251678)"
THEFT/LARCENY	10/27/2018 05:11:00 PM	18-054747	THEFT	23X	3600 FOOTHILL BLVD	Oakland	CA	"3600 FOOTHILL BLVD
Oakland, CA
(37.780635, -122.218509)"
MOTOR VEHICLE THEFT	10/08/2018 12:00:00 AM	18-051101	VEHICLE THEFT - AUTO	12X	500 42ND ST	Oakland	CA	"500 42ND ST
Oakland, CA
(37.830902, -122.264282)"
THEFT/LARCENY	10/02/2018 04:30:00 PM	18-050261	BURGLARY-AUTO	24X	3700 SAN JUAN ST	Oakland	CA	"3700 SAN JUAN ST
Oakland, CA
(37.780374, -122.216765)"
THEFT/LARCENY	10/18/2018 03:45:00 PM	18-914825	THEFT	12Y	6000 COLLEGE AV	Oakland	CA	"6000 COLLEGE AV
Oakland, CA
(37.84836, -122.252169)"
THEFT/LARCENY	10/06/2018 11:55:00 PM	18-914275	BURGLARY-AUTO	15X	300 E 18TH ST	Oakland	CA	"300 E 18TH ST
Oakland, CA
(37.799513, -122.251499)"
THEFT/LARCENY	10/29/2018 01:15:00 AM	18-916390	BURGLARY-AUTO	77X	00	Oakland	CA	"00
Oakland, CA"
MOTOR VEHICLE THEFT	11/24/2018 06:00:00 PM	18-059454	VEHICLE THEFT - AUTO	17X	1800 9TH AV	Oakland	CA	"1800 9TH AV
Oakland, CA
(37.795441, -122.246821)"
THEFT/LARCENY	10/04/2018 05:05:00 AM	18-914168	BURGLARY-AUTO	06X	900 34TH ST	Oakland	CA	"900 34TH ST
Oakland, CA
(37.824756, -122.275771)"
ASSAULT	11/12/2018 08:04:00 PM	18-057434	BATTERY	03X	500 BROADWAY	Oakland	CA	"500 BROADWAY
Oakland, CA
(37.798196, -122.274977)"
BURGLARY	11/07/2018 07:00:00 AM	18-915971	BURGLARY-FORCIBLE ENTRY	14X	400 VAN BUREN AV	Oakland	CA	"400 VAN BUREN AV
Oakland, CA
(37.810503, -122.253613)"
ASSAULT	10/10/2018 07:05:00 AM	18-051394	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	08X	2500 TELEGRAPH AV	Oakland	CA	"2500 TELEGRAPH AV
Oakland, CA
(37.814342, -122.26837)"
MOTOR VEHICLE THEFT	10/28/2018 10:20:00 AM	18-054741	VEHICLE THEFT - AUTO	32Y	9800 BURR ST	Oakland	CA	"9800 BURR ST
Oakland, CA
(37.750923, -122.155758)"
BURGLARY	10/04/2018 12:10:00 PM	18-050459	BURGLARY-FORCIBLE ENTRY	24Y	2500 HUMBOLDT AV	Oakland	CA	"2500 HUMBOLDT AV
Oakland, CA
(37.788842, -122.212538)"
THEFT/LARCENY	10/05/2018 09:42:00 AM	18-914679	THEFT	25X	4000 MACARTHUR BLVD	Oakland	CA	"4000 MACARTHUR BLVD
Oakland, CA
(37.790482, -122.19766)"
FRAUD	11/01/2018 09:20:00 AM	18-916158	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	27Y	1600 65TH AV	Oakland	CA	"1600 65TH AV
Oakland, CA
(37.763596, -122.193355)"
MOTOR VEHICLE THEFT	11/05/2018 08:50:00 AM	18-056235	VEHICLE THEFT - AUTO	34X	9700 PLYMOUTH ST	Oakland	CA	"9700 PLYMOUTH ST
Oakland, CA
(37.746612, -122.167767)"
ASSAULT	11/10/2018 02:45:00 AM	18-057024	WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER	31Z	200 ISLETON AV	Oakland	CA	"200 ISLETON AV
Oakland, CA
(37.730355, -122.18365)"
ASSAULT	11/24/2018 09:11:00 AM	18-059313	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	22X	4000 OAKMORE RD	Oakland	CA	"4000 OAKMORE RD
Oakland, CA
(37.80895, -122.214734)"
MOTOR VEHICLE THEFT	11/04/2018 07:00:00 PM	18-056084	VEHICLE THEFT - AUTO	23X	1800 40TH AV	Oakland	CA	"1800 40TH AV
Oakland, CA
(37.776702, -122.216297)"
BURGLARY	10/03/2018 10:55:00 PM	18-050343	BURGLARY-NO FORCE	28X	4600 BROOKDALE AV	Oakland	CA	"4600 BROOKDALE AV
Oakland, CA
(37.780488, -122.20183)"
MOTOR VEHICLE THEFT	10/30/2018 09:21:00 AM	18-055287	VEHICLE THEFT - AUTO	26X	700 KEVIN CT	Oakland	CA	"700 KEVIN CT
Oakland, CA
(37.758133, -122.207264)"
MOTOR VEHICLE THEFT	11/05/2018 12:00:00 AM	18-056320	TAKE VEHICLE - AUTO - W/O OWNER'S CONSENT/VEH THEFT W/PR (AMENDED)	33X	9700 B ST	Oakland	CA	"9700 B ST
Oakland, CA
(37.743493, -122.174408)"
MOTOR VEHICLE THEFT	10/05/2018 11:00:00 PM	18-050776	VEHICLE THEFT - AUTO	77X	1900 YGNACIO	Oakland	CA	"1900 YGNACIO
Oakland, CA"
THEFT/LARCENY	11/08/2018 06:00:00 PM	18-916042	BURGLARY-AUTO	77X	00	Oakland	CA	"00
Oakland, CA"
BURGLARY	11/10/2018 11:00:00 PM	18-057231	BURGLARY-FORCIBLE ENTRY	26Y	1000 76TH AV	Oakland	CA	"1000 76TH AV
Oakland, CA
(37.754202, -122.19097)"
THEFT/LARCENY	11/08/2018 08:20:00 PM	18-916035	BURGLARY-AUTO	31Y	600 HEGENBERGER RD	Oakland	CA	"600 HEGENBERGER RD
Oakland, CA
(37.744964, -122.195947)"
THEFT/LARCENY	10/27/2018 08:00:00 PM	18-916295	BURGLARY-AUTO	09X	3800 PIEDMONT AV	Oakland	CA	"3800 PIEDMONT AV
Oakland, CA
(37.823931, -122.255664)"
VANDALISM	11/05/2018 05:00:00 PM	18-056215	VANDALISM [UNDER $400]	01X	400 2ND ST	Oakland	CA	"400 2ND ST
Oakland, CA
(37.795585, -122.275115)"
THEFT/LARCENY	10/08/2018 03:15:00 PM	18-914216	GRAND THEFT	04X	1600 BROADWAY	Oakland	CA	"1600 BROADWAY
Oakland, CA
(37.80609, -122.270065)"
THEFT/LARCENY	11/09/2018 03:10:00 PM	18-916118	THEFT	12Y	5600 COLLEGE AV	Oakland	CA	"5600 COLLEGE AV
Oakland, CA
(37.843627, -122.251687)"
THEFT/LARCENY	11/08/2018 07:00:00 PM	18-915993	BURGLARY-AUTO	30Y	7700 GREENLY DR	Oakland	CA	"7700 GREENLY DR
Oakland, CA
(37.770445, -122.160378)"
MOTOR VEHICLE THEFT	10/05/2018 03:00:00 AM	18-050641	VEHICLE THEFT - AUTO	20X	2800 FORD ST	Oakland	CA	"2800 FORD ST
Oakland, CA
(37.773689, -122.235646)"
ARSON	11/03/2018 02:54:00 AM	18-055822	MAL SET/ETC FIRE PROP/ETC	23X	1500 38TH AV	Oakland	CA	"1500 38TH AV
Oakland, CA
(37.775698, -122.219244)"
ASSAULT	11/05/2018 03:15:00 PM	18-056153	BATTERY	99X	100 LAKE MERRIT	Oakland	CA	"100 LAKE MERRIT
Oakland, CA"
VANDALISM	10/09/2018 02:29:00 PM	18-051273	VANDALISM	04X	1700 FRANKLIN ST	Oakland	CA	"1700 FRANKLIN ST
Oakland, CA
(37.806175, -122.268505)"
THEFT/LARCENY	10/07/2018 11:45:00 AM	18-914122	THEFT	28X	4400 PENNIMAN AV	Oakland	CA	"4400 PENNIMAN AV
Oakland, CA
(37.782872, -122.199535)"
THEFT/LARCENY	11/04/2018 06:00:00 PM	18-055992	BURGLARY-AUTO	01X	400 2ND ST	Oakland	CA	"400 2ND ST
Oakland, CA
(37.795585, -122.275115)"
BURGLARY	11/05/2018 06:00:00 PM	18-056213	BURGLARY-FORCIBLE ENTRY	01X	400 2ND ST	Oakland	CA	"400 2ND ST
Oakland, CA
(37.795585, -122.275115)"
ASSAULT	11/25/2018 04:48:00 AM	18-059449	THREAT CRIME:INT:TERRORIZE	21X	2600 E 27TH ST	Oakland	CA	"2600 E 27TH ST
Oakland, CA
(37.791442, -122.222481)"
ASSAULT	10/10/2018 04:07:00 AM	18-051387	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	34X	9200 SUNNYSIDE ST	Oakland	CA	"9200 SUNNYSIDE ST
Oakland, CA
(37.751807, -122.165824)"
THEFT/LARCENY	11/13/2018 10:15:00 AM	18-916338	GRAND THEFT	32Y	10100 FOOTHILL BLVD	Oakland	CA	"10100 FOOTHILL BLVD
Oakland, CA
(37.745169, -122.155)"
DRUGS/ALCOHOL VIOLATIONS	10/10/2018 01:08:00 AM	18-051363	POSSESS CONTROLLED SUBSTANCE	12X	500 45TH ST	Oakland	CA	"500 45TH ST
Oakland, CA
(37.833003, -122.263494)"
THEFT/LARCENY	11/05/2018 07:15:00 PM	18-915835	BURGLARY-AUTO	03X	300 13TH ST	Oakland	CA	"300 13TH ST
Oakland, CA
(37.80223, -122.268037)"
THEFT/LARCENY	10/09/2018 02:16:00 PM	18-051278	THEFT	32Y	9800 MACARTHUR BLVD	Oakland	CA	"9800 MACARTHUR BLVD
Oakland, CA
(37.749533, -122.158613)"
THEFT/LARCENY	11/09/2018 10:05:00 PM	18-916061	BURGLARY-AUTO	77X	SHATTUCK AV	Oakland	CA	"SHATTUCK AV
Oakland, CA"
VANDALISM	10/10/2018 09:10:00 AM	18-051412	MALICIOUSLY DESTROY OTHER'S PROPERTY	30X	7100 HALLIDAY AV	Oakland	CA	"7100 HALLIDAY AV
Oakland, CA
(37.766302, -122.178527)"
THEFT/LARCENY	11/10/2018 12:00:00 AM	18-057755	APPROPRIATE LOST PROPERTY-MISD	22Y	4100 REDWOOD RD	Oakland	CA	"4100 REDWOOD RD
Oakland, CA
(37.79774, -122.183222)"
WEAPONS	10/09/2018 07:40:00 PM	18-051335	CARRY LOADED FIREARM ON/IN PERSON/VEH: PUBLIC PLACE	24X	4200 AGUA VISTA ST	Oakland	CA	"4200 AGUA VISTA ST
Oakland, CA
(37.780742, -122.206433)"
BURGLARY	10/04/2018 09:00:00 AM	18-914081	BURGLARY-FORCIBLE ENTRY	24Y	4100 PENNIMAN CT	Oakland	CA	"4100 PENNIMAN CT
Oakland, CA"
ASSAULT	11/05/2018 11:23:00 PM	18-056222	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	02X	1000 8TH ST	Oakland	CA	"1000 8TH ST
Oakland, CA
(37.804078, -122.284485)"
THEFT/LARCENY	11/08/2018 04:00:00 AM	18-915958	BURGLARY-AUTO	16X	900 LARKSPUR RD	Oakland	CA	"900 LARKSPUR RD
Oakland, CA
(37.808438, -122.232824)"
ASSAULT	11/24/2018 07:24:00 PM	18-059387	BATTERY	30X	1900 82ND AV	Oakland	CA	"1900 82ND AV
Oakland, CA
(37.758383, -122.173855)"
MOTOR VEHICLE THEFT	10/31/2018 10:00:00 AM	18-056182	VEHICLE THEFT - AUTO	21X	2600 25TH AV	Oakland	CA	"2600 25TH AV
Oakland, CA
(37.790765, -122.224948)"
ASSAULT	11/25/2018 10:30:00 AM	18-059478	BATTERY	24Y	3500 HAGEMAN AV	Oakland	CA	"3500 HAGEMAN AV
Oakland, CA
(37.790605, -122.205888)"
THEFT/LARCENY	11/24/2018 09:09:00 PM	18-059404	THEFT	27Y	5800 INTERNATIONAL BLVD	Oakland	CA	"5800 INTERNATIONAL BLVD
Oakland, CA
(37.76543, -122.200198)"
THEFT/LARCENY	10/05/2018 11:00:00 AM	18-914155	BURGLARY-AUTO	03X	900 FALLON ST	Oakland	CA	"900 FALLON ST
Oakland, CA
(37.797161, -122.263854)"
THEFT/LARCENY	10/05/2018 05:00:00 AM	18-914239	BURGLARY-AUTO	22X	2400 RAMPART ST	Oakland	CA	"2400 RAMPART ST
Oakland, CA
(37.805279, -122.208293)"
THEFT/LARCENY	11/08/2018 10:50:00 AM	18-915989	BURGLARY-AUTO	04X	1600 ALICE ST	Oakland	CA	"1600 ALICE ST
Oakland, CA
(37.804976, -122.264849)"
THEFT/LARCENY	11/15/2018 09:00:00 AM	18-916431	BURGLARY-AUTO	12Y	6700 MANOR CREST	Oakland	CA	"6700 MANOR CREST
Oakland, CA
(37.851379, -122.243819)"
THEFT/LARCENY	11/09/2018 12:37:00 PM	18-916056	BURGLARY-AUTO	23X	4000 ALAMEDA AV	Oakland	CA	"4000 ALAMEDA AV
Oakland, CA
(37.768208, -122.22405)"
DISTURBING THE PEACE	11/12/2018 01:57:00 PM	18-057525	DISTURB THE PEACE	26Y	1300 62ND AV	Oakland	CA	"1300 62ND AV
Oakland, CA
(37.762569, -122.199269)"
BURGLARY	10/05/2018 09:55:00 PM	18-914240	BURGLARY-FORCIBLE ENTRY	17X	900 E 18TH ST	Oakland	CA	"900 E 18TH ST
Oakland, CA
(37.795441, -122.246821)"
THEFT/LARCENY	11/03/2018 10:00:00 AM	18-915813	THEFT	14X	200 LEE ST	Oakland	CA	"200 LEE ST
Oakland, CA
(37.813509, -122.258949)"
FRAUD	11/06/2018 10:35:00 PM	18-915843	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	01X	200 3RD ST	Oakland	CA	"200 3RD ST
Oakland, CA
(37.794649, -122.270557)"
ASSAULT	11/01/2018 09:00:00 PM	18-059008	BATTERY	06X	3500 SAN PABLO AV	Oakland	CA	"3500 SAN PABLO AV
Oakland, CA
(37.82608, -122.278193)"
ASSAULT	11/05/2018 07:00:00 PM	18-056196	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	08X	200 30TH ST	Oakland	CA	"200 30TH ST
Oakland, CA
(37.818388, -122.260519)"
THEFT/LARCENY	11/15/2018 10:10:00 PM	18-916501	BURGLARY-AUTO	35Y	00 SEQUOYAH VIEW DR	Oakland	CA	"00 SEQUOYAH VIEW DR
Oakland, CA"
VANDALISM	11/05/2018 07:00:00 AM	18-915789	VANDALISM	21Y	3100 E 27TH ST	Oakland	CA	"3100 E 27TH ST
Oakland, CA
(37.790416, -122.219583)"
ASSAULT	11/24/2018 03:35:00 PM	18-059357	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	26X	700 KEVIN CT	Oakland	CA	"700 KEVIN CT
Oakland, CA
(37.758133, -122.207264)"
ASSAULT	11/25/2018 12:12:00 AM	18-059421	WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER	19X	700 E 12TH ST	Oakland	CA	"700 E 12TH ST
Oakland, CA
(37.793605, -122.253141)"
MOTOR VEHICLE THEFT	11/07/2018 07:00:00 AM	18-058365	VEHICLE THEFT - AUTO	29X	5800 FOOTHILL BLVD	Oakland	CA	"5800 FOOTHILL BLVD
Oakland, CA
(37.771865, -122.192053)"
ROBBERY	11/25/2018 12:50:00 AM	18-059434	ATTEMPTED ROBBERY-FIREARM	34X	8600 HOLLY ST	Oakland	CA	"8600 HOLLY ST
Oakland, CA
(37.753235, -122.174886)"
VANDALISM	10/10/2018 04:05:00 AM	18-914264	VANDALISM	03X	900 BROADWAY	Oakland	CA	"900 BROADWAY
Oakland, CA
(37.800874, -122.27328)"
MOTOR VEHICLE THEFT	10/04/2018 06:00:00 PM	18-050579	VEHICLE THEFT - AUTO	19X	800 E 12TH ST	Oakland	CA	"800 E 12TH ST
Oakland, CA
(37.792873, -122.252304)"
ASSAULT	10/09/2018 09:00:00 PM	18-051346	BATTERY	32X	9900 99TH AV CT	Oakland	CA	"9900 99TH AV CT
Oakland, CA
(37.743163, -122.170907)"
THEFT/LARCENY	11/05/2018 02:15:00 PM	18-916406	BURGLARY-AUTO	07X	1000 W GRAND AV	Oakland	CA	"1000 W GRAND AV
Oakland, CA
(37.81498, -122.281156)"
BURGLARY	11/15/2018 10:46:00 AM	18-057892	BURGLARY-FORCIBLE ENTRY	31Z	300 105TH AV	Oakland	CA	"300 105TH AV
Oakland, CA
(37.725872, -122.182245)"
VANDALISM	10/09/2018 07:00:00 PM	18-914279	VANDALISM	04X	1900 FRANKLIN ST	Oakland	CA	"1900 FRANKLIN ST
Oakland, CA
(37.807302, -122.267798)"
ASSAULT	10/10/2018 01:37:00 AM	18-051374	THREAT CRIME:INT:TERRORIZE	21X	2600 GRANDE VISTA AV	Oakland	CA	"2600 GRANDE VISTA AV
Oakland, CA
(37.79168, -122.226614)"
THEFT/LARCENY	10/07/2018 12:00:00 AM	18-914147	BURGLARY-AUTO	04X	500 W GRAND AV	Oakland	CA	"500 W GRAND AV
Oakland, CA
(37.811956, -122.268974)"
ASSAULT	11/24/2018 05:15:00 PM	18-059372	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	06X	1000 37TH ST	Oakland	CA	"1000 37TH ST
Oakland, CA
(37.827575, -122.277541)"
THEFT/LARCENY	11/01/2018 01:40:00 PM	18-915750	BURGLARY-AUTO	20X	3000 E 9TH ST	Oakland	CA	"3000 E 9TH ST
Oakland, CA
(37.774483, -122.231168)"
VANDALISM	10/08/2018 08:00:00 PM	18-914292	VANDALISM	01X	300 CLAY ST	Oakland	CA	"300 CLAY ST
Oakland, CA
(37.797987, -122.278148)"
THEFT/LARCENY	10/07/2018 01:00:00 AM	18-914150	BURGLARY-AUTO	25X	4400 MOUNTAIN VIEW AV	Oakland	CA	"4400 MOUNTAIN VIEW AV
Oakland, CA
(37.785565, -122.174214)"
THEFT/LARCENY	11/08/2018 07:00:00 AM	18-916001	BURGLARY-AUTO	22X	3500 LAGUNA AV	Oakland	CA	"3500 LAGUNA AV
Oakland, CA
(37.799246, -122.21072)"
THEFT/LARCENY	10/09/2018 08:54:00 PM	18-051343	GRAND THEFT	03Y	400 7TH ST	Oakland	CA	"400 7TH ST
Oakland, CA
(37.799026, -122.272977)"
THEFT/LARCENY	11/15/2018 08:30:00 AM	18-916445	BURGLARY-AUTO	31Y	600 HEGENBERGER RD	Oakland	CA	"600 HEGENBERGER RD
Oakland, CA
(37.744964, -122.195947)"
ASSAULT	10/09/2018 09:25:00 AM	18-051219	BATTERY	30Y	7400 MACARTHUR BLVD	Oakland	CA	"7400 MACARTHUR BLVD
Oakland, CA
(37.768642, -122.171331)"
THEFT/LARCENY	11/04/2018 05:20:00 AM	18-915761	GRAND THEFT	26Y	7200 HAMILTON ST	Oakland	CA	"7200 HAMILTON ST
Oakland, CA
(37.757446, -122.191302)"
WEAPONS	11/05/2018 07:31:00 PM	18-056197	CARRY CONCEALED WEAPON IN VEHICLE	28X	3100 COURTLAND AV	Oakland	CA	"3100 COURTLAND AV
Oakland, CA
(37.783926, -122.198523)"
VANDALISM	10/09/2018 10:30:00 PM	18-914261	VANDALISM	04X	500 17TH ST	Oakland	CA	"500 17TH ST
Oakland, CA
(37.806915, -122.270726)"
THEFT/LARCENY	11/09/2018 06:00:00 PM	18-916310	THEFT	08X	2600 TELEGRAPH AV	Oakland	CA	"2600 TELEGRAPH AV
Oakland, CA
(37.815741, -122.268022)"
THEFT/LARCENY	10/08/2018 07:00:00 AM	18-914227	BURGLARY-AUTO	01X	100 WASHINGTON ST	Oakland	CA	"100 WASHINGTON ST
Oakland, CA
(37.795899, -122.278007)"
VANDALISM	11/14/2018 09:20:00 PM	18-916411	VANDALISM	12Y	5300 COLLEGE AV	Oakland	CA	"5300 COLLEGE AV
Oakland, CA
(37.837843, -122.25129)"
ASSAULT	10/04/2018 10:15:00 AM	18-050415	BATTERY	05Y	1400 16TH ST	Oakland	CA	"1400 16TH ST
Oakland, CA
(37.81232, -122.291168)"
THEFT/LARCENY	11/03/2018 10:16:00 AM	18-915753	BURGLARY-AUTO	31X	6900 SAN LEANDRO ST	Oakland	CA	"6900 SAN LEANDRO ST
Oakland, CA
(37.755192, -122.198833)"
THEFT/LARCENY	10/09/2018 07:30:00 PM	18-914272	BURGLARY-AUTO	31X	8300 OAKPORT ST	Oakland	CA	"8300 OAKPORT ST
Oakland, CA
(37.740751, -122.198347)"
THEFT/LARCENY	11/08/2018 01:35:00 PM	18-915979	BURGLARY-AUTO	14Y	1000 WARFIELD AV	Oakland	CA	"1000 WARFIELD AV
Oakland, CA
(37.815919, -122.241434)"
