CRIMETYPE	DATETIME	CASENUMBER	DESCRIPTION	POLICEBEAT	ADDRESS	CITY	STATE	Location
ROBBERY	10/27/2018 06:00:00 AM	18-054551	CARJACKING WITH FIREARM	27Y	5400 BANCROFT AV	Oakland	CA	"5400 BANCROFT AV
Oakland, CA
(37.771761, -122.200788)"
THEFT/LARCENY	11/12/2018 09:30:00 AM	18-916319	GRAND THEFT	08X	500 40TH ST	Oakland	CA	"500 40TH ST
Oakland, CA
(37.82926, -122.264805)"
FRAUD	11/10/2018 06:20:00 PM	18-916251	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	31X	7000 COLISEUM WY	Oakland	CA	"7000 COLISEUM WY
Oakland, CA
(37.754734, -122.204926)"
VANDALISM	11/01/2018 02:30:00 PM	18-915659	VANDALISM	12Y	500 FOREST ST	Oakland	CA	"500 FOREST ST
Oakland, CA
(37.844213, -122.255243)"
THEFT/LARCENY	11/02/2018 03:00:00 AM	18-915673	BURGLARY-AUTO	05X	1500 WEST ST	Oakland	CA	"1500 WEST ST
Oakland, CA
(37.808273, -122.279057)"
THEFT/LARCENY	10/15/2018 11:00:00 PM	18-052467	THEFT	29X	5700 KINGSLEY CIR	Oakland	CA	"5700 KINGSLEY CIR
Oakland, CA
(37.772692, -122.191434)"
THEFT/LARCENY	10/15/2018 07:50:00 PM	18-914664	THEFT	09X	4000 PIEDMONT AV	Oakland	CA	"4000 PIEDMONT AV
Oakland, CA
(37.825445, -122.253685)"
ASSAULT	10/18/2018 12:17:00 PM	18-052932	BATTERY	34X	8400 INTERNATIONAL BLVD	Oakland	CA	"8400 INTERNATIONAL BLVD
Oakland, CA
(37.754272, -122.17775)"
VANDALISM	11/03/2018 12:00:00 PM	18-915725	VANDALISM	77X	1200 ARIANE	Oakland	CA	"1200 ARIANE
Oakland, CA
(37.797698, -122.175269)"
MOTOR VEHICLE THEFT	11/08/2018 12:00:00 PM	18-057360	VEHICLE THEFT - AUTO	20X	3000 E 9TH ST	Oakland	CA	"3000 E 9TH ST
Oakland, CA
(37.774483, -122.231168)"
THEFT/LARCENY	11/12/2018 08:25:00 PM	18-916299	THEFT	09X	4300 MONTGOMERY ST	Oakland	CA	"4300 MONTGOMERY ST
Oakland, CA
(37.830309, -122.250552)"
DISTURBING THE PEACE	11/03/2018 03:00:00 PM	18-055983	DISTURB THE PEACE	21X	2600 E 21ST ST	Oakland	CA	"2600 E 21ST ST
Oakland, CA
(37.786046, -122.227231)"
ASSAULT	11/05/2018 09:30:00 AM	18-056087	BATTERY	05X	1400 MAGNOLIA ST	Oakland	CA	"1400 MAGNOLIA ST
Oakland, CA
(37.809844, -122.287176)"
VANDALISM	11/02/2018 06:30:00 AM	18-915676	VANDALISM	14X	400 PERKINS ST	Oakland	CA	"400 PERKINS ST
Oakland, CA
(37.810466, -122.255453)"
ASSAULT	10/18/2018 09:48:00 PM	18-053008	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	35X	8600 HILLSIDE ST	Oakland	CA	"8600 HILLSIDE ST
Oakland, CA
(37.757666, -122.164138)"
THEFT/LARCENY	10/18/2018 12:00:00 AM	18-052987	BURGLARY-AUTO	31Y	8300 EDES AV	Oakland	CA	"8300 EDES AV
Oakland, CA
(37.744722, -122.195953)"
ASSAULT	10/16/2018 04:00:00 AM	18-052482	BATTERY	02Y	300 HENRY ST	Oakland	CA	"300 HENRY ST
Oakland, CA
(37.803104, -122.298033)"
MOTOR VEHICLE THEFT	10/17/2018 05:00:00 PM	18-053045	VEHICLE THEFT - AUTO	10X	1100 61ST ST	Oakland	CA	"1100 61ST ST
Oakland, CA
(37.843987, -122.283878)"
THEFT/LARCENY	10/30/2018 09:30:00 AM	18-056099	THEFT	19X	1400 7TH AV	Oakland	CA	"1400 7TH AV
Oakland, CA
(37.79448, -122.251894)"
ASSAULT	10/18/2018 05:00:00 PM	18-052981	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	18Y	2700 14TH AV	Oakland	CA	"2700 14TH AV
Oakland, CA
(37.796672, -122.232916)"
BURGLARY	10/29/2018 07:15:00 AM	18-054978	BURGLARY-FORCIBLE ENTRY	21Y	3000 CAPP ST	Oakland	CA	"3000 CAPP ST
Oakland, CA
(37.793715, -122.216306)"
THEFT/LARCENY	11/11/2018 05:30:00 PM	18-916256	BURGLARY-AUTO	77X	CLAY ST	Oakland	CA	"CLAY ST
Oakland, CA"
MOTOR VEHICLE THEFT	10/15/2018 10:30:00 PM	18-052565	VEHICLE THEFT - AUTO	24X	4000 LYON AV	Oakland	CA	"4000 LYON AV
Oakland, CA
(37.78302, -122.207507)"
THEFT/LARCENY	10/31/2018 08:00:00 PM	18-915687	BURGLARY-AUTO	04X	2200 MARTIN LUTHER KING JR W	Oakland	CA	"2200 MARTIN LUTHER KING JR W
Oakland, CA"
THEFT/LARCENY	10/06/2018 08:35:00 PM	18-914124	BURGLARY-AUTO	04X	1700 WEBSTER ST	Oakland	CA	"1700 WEBSTER ST
Oakland, CA
(37.805977, -122.267156)"
THEFT/LARCENY	11/07/2018 03:00:00 PM	18-057731	THEFT	14Y	1000 WALKER AV	Oakland	CA	"1000 WALKER AV
Oakland, CA
(37.816297, -122.244351)"
ASSAULT	10/16/2018 04:35:00 PM	18-052587	EXHIBIT FIREARM	27Y	5800 E 17TH ST	Oakland	CA	"5800 E 17TH ST
Oakland, CA
(37.767285, -122.198197)"
VANDALISM	11/02/2018 01:30:00 AM	18-915703	VANDALISM	14Y	400 CRESCENT ST	Oakland	CA	"400 CRESCENT ST
Oakland, CA
(37.813632, -122.250181)"
BURGLARY	10/12/2018 12:20:00 PM	18-051868	ATTEMPTED BURGLARY	23X	1600 36TH AV	Oakland	CA	"1600 36TH AV
Oakland, CA
(37.778754, -122.220081)"
THEFT/LARCENY	11/02/2018 06:45:00 AM	18-915678	BURGLARY-AUTO		400 42ND STREET	Oakland	CA	"400 42ND STREET
Oakland, CA
(37.83106, -122.259082)"
THEFT/LARCENY	11/13/2018 02:40:00 PM	18-916312	BURGLARY-AUTO		66TH AVE	Oakland	CA	"66TH AVE
Oakland, CA"
THEFT/LARCENY	10/30/2018 06:05:00 PM	18-915530	BURGLARY-AUTO	31X	400 HEGENBERGER RD	Oakland	CA	"400 HEGENBERGER RD
Oakland, CA
(37.735772, -122.197083)"
THEFT/LARCENY	11/02/2018 12:00:00 AM	18-915700	THEFT	28X	2900 MADERA AVE	Oakland	CA	"2900 MADERA AVE
Oakland, CA
(37.777968, -122.193402)"
BURGLARY	11/01/2018 08:00:00 AM	18-915670	BURGLARY-FORCIBLE ENTRY	16Y	1700 EVERS AVE	Oakland	CA	"1700 EVERS AVE
Oakland, CA
(37.802133, -122.220126)"
ROBBERY	10/16/2018 10:40:00 PM	18-052767	ROBBERY-OTHER DANGEROUS WEAPON	17X	500 E 18TH ST	Oakland	CA	"500 E 18TH ST
Oakland, CA
(37.798293, -122.250046)"
MOTOR VEHICLE THEFT	11/14/2018 01:30:00 AM	18-057737	VEHICLE THEFT - AUTO	24X	2200 42ND AV	Oakland	CA	"2200 42ND AV
Oakland, CA
(37.779103, -122.208762)"
THEFT/LARCENY	10/15/2018 05:20:00 PM	18-914655	GRAND THEFT	08X	3400 TELEGRAPH AV	Oakland	CA	"3400 TELEGRAPH AV
Oakland, CA
(37.822749, -122.266173)"
ASSAULT	10/01/2018 06:00:00 AM	18-049717	BATTERY	32X	9900 C ST	Oakland	CA	"9900 C ST
Oakland, CA
(37.741391, -122.174066)"
MOTOR VEHICLE THEFT	10/30/2018 12:00:00 AM	18-056195	VEHICLE THEFT - AUTO	23X	1800 38TH AV	Oakland	CA	"1800 38TH AV
Oakland, CA
(37.777373, -122.21796)"
MOTOR VEHICLE THEFT	11/04/2018 03:45:00 PM	18-055975	VEHICLE THEFT - AUTO	08X	3500 BROADWAY	Oakland	CA	"3500 BROADWAY
Oakland, CA
(37.822571, -122.259721)"
ASSAULT	10/19/2018 05:45:00 PM	18-053139	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	29X	6100 SEMINARY AV	Oakland	CA	"6100 SEMINARY AV
Oakland, CA
(37.780054, -122.176822)"
DISTURBING THE PEACE	11/03/2018 01:50:00 PM	18-915718	ANNOYING TELEPHONE CALL:OBSCENE/THREATENING	27Y	5300 WENTWORTH AV	Oakland	CA	"5300 WENTWORTH AV
Oakland, CA
(37.770625, -122.202733)"
BURGLARY	10/19/2018 04:09:00 AM	18-053076	BURGLARY-NO FORCE	23X	4100 INTERNATIONAL BLVD	Oakland	CA	"4100 INTERNATIONAL BLVD
Oakland, CA
(37.773309, -122.216748)"
THEFT/LARCENY	11/04/2018 12:00:00 AM	18-915762	BURGLARY-AUTO	03X	1300 JACKSON ST	Oakland	CA	"1300 JACKSON ST
Oakland, CA
(37.801215, -122.265706)"
THEFT/LARCENY	11/04/2018 02:45:00 PM	18-915782	BURGLARY-AUTO	04X	1900 TELEGRAPH AVE	Oakland	CA	"1900 TELEGRAPH AVE
Oakland, CA
(37.808152, -122.269922)"
ROBBERY	11/05/2018 02:20:00 PM	18-056142	ROBBERY-KNIFE OR CUTTING INSTRUMENT	20X	500 LANCASTER ST	Oakland	CA	"500 LANCASTER ST
Oakland, CA
(37.771717, -122.230034)"
THEFT/LARCENY	10/16/2018 12:00:00 AM	18-914661	BURGLARY-AUTO	28X	3200 MORCOM AV	Oakland	CA	"3200 MORCOM AV
Oakland, CA
(37.779753, -122.189417)"
DISTURBING THE PEACE	10/18/2018 02:03:00 PM	18-052983	ANNOYING TELEPHONE CALL:OBSCENE/THREATENING	77X	00	Oakland	CA	"00
Oakland, CA"
THEFT/LARCENY	11/03/2018 12:50:00 AM	18-915787	BURGLARY-AUTO	09X	98TH MACARTHUR BOULEVARD	Oakland	CA	"98TH MACARTHUR BOULEVARD
Oakland, CA"
THEFT/LARCENY	11/05/2018 08:10:00 PM	18-915792	BURGLARY-AUTO	01X	100 CLAY ST	Oakland	CA	"100 CLAY ST
Oakland, CA
(37.796373, -122.279176)"
MOTOR VEHICLE THEFT	10/14/2018 12:00:00 PM	18-052419	VEHICLE THEFT - AUTO	09X	4000 BROADWAY	Oakland	CA	"4000 BROADWAY
Oakland, CA
(37.827697, -122.256531)"
MOTOR VEHICLE THEFT	10/15/2018 12:00:00 AM	18-914648	ATTEMPT VEHICLE THEFT-AUTO	17X	1800 13TH AV	Oakland	CA	"1800 13TH AV
Oakland, CA
(37.792503, -122.243504)"
BURGLARY	11/04/2018 03:00:00 PM	18-056143	BURGLARY-FORCIBLE ENTRY	08X	100 FAIRMOUNT AV	Oakland	CA	"100 FAIRMOUNT AV
Oakland, CA
(37.816436, -122.260563)"
VANDALISM	11/03/2018 07:40:00 PM	18-915788	VANDALISM	08X	00 GRAND AVE	Oakland	CA	"00 GRAND AVE
Oakland, CA"
MOTOR VEHICLE THEFT	11/05/2018 02:00:00 PM	18-056212	VEHICLE THEFT - AUTO	07X	2200 FILBERT ST	Oakland	CA	"2200 FILBERT ST
Oakland, CA
(37.814889, -122.280755)"
THEFT/LARCENY	10/18/2018 11:00:00 PM	18-914836	BURGLARY-AUTO	04X	500 16TH ST	Oakland	CA	"500 16TH ST
Oakland, CA
(37.806119, -122.270459)"
ASSAULT	10/15/2018 12:00:00 PM	18-052615	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	33X	1200 82ND AV	Oakland	CA	"1200 82ND AV
Oakland, CA
(37.753743, -122.182519)"
THEFT/LARCENY	10/18/2018 10:00:00 PM	18-914829	BURGLARY-AUTO	03X	200 10TH ST	Oakland	CA	"200 10TH ST
Oakland, CA
(37.799236, -122.26697)"
THEFT/LARCENY	10/12/2018 10:00:00 PM	18-914649	GRAND THEFT	14X	200 GRAND AV	Oakland	CA	"200 GRAND AV
Oakland, CA
(37.810775, -122.26147)"
VANDALISM	11/05/2018 04:03:00 PM	18-056214	VANDALISM [$1,000 TO UNDER $5,000] (AMENDED)	34X	8900 INTERNATIONAL BLVD	Oakland	CA	"8900 INTERNATIONAL BLVD
Oakland, CA
(37.750357, -122.174851)"
THEFT/LARCENY	11/05/2018 07:00:00 PM	18-056282	BURGLARY-AUTO	27Y	1700 55TH AV	Oakland	CA	"1700 55TH AV
Oakland, CA
(37.769197, -122.200733)"
ASSAULT	10/19/2018 06:19:00 AM	18-053034	BATTERY	09X	3600 BROADWAY	Oakland	CA	"3600 BROADWAY
Oakland, CA
(37.823327, -122.259244)"
THEFT/LARCENY	11/04/2018 03:05:00 AM	18-915748	BURGLARY-AUTO	04X	1400 ALICE ST	Oakland	CA	"1400 ALICE ST
Oakland, CA
(37.802451, -122.266424)"
THEFT/LARCENY	11/05/2018 06:40:00 PM	18-915812	BURGLARY-AUTO		75TH AVE	Oakland	CA	"75TH AVE
Oakland, CA"
VANDALISM	11/04/2018 06:00:00 AM	18-915759	VANDALISM	35X	8600 HILLSIDE ST	Oakland	CA	"8600 HILLSIDE ST
Oakland, CA
(37.757666, -122.164138)"
THEFT/LARCENY	11/05/2018 06:15:00 PM	18-915809	THEFT	29X	5800 FOOTHILL BOULEVARD	Oakland	CA	"5800 FOOTHILL BOULEVARD
Oakland, CA
(37.771865, -122.192053)"
ASSAULT	10/30/2018 06:45:00 PM	18-056356	THREAT CRIME:INT:TERRORIZE	27X	5300 FOOTHILL BLVD	Oakland	CA	"5300 FOOTHILL BLVD
Oakland, CA
(37.772626, -122.200587)"
THEFT/LARCENY	11/02/2018 02:00:00 PM	18-915820	GRAND THEFT	01X	200 4TH ST	Oakland	CA	"200 4TH ST
Oakland, CA
(37.7951, -122.269561)"
THEFT/LARCENY	10/16/2018 11:45:00 AM	18-914669	GRAND THEFT	31Y	700 98TH AV	Oakland	CA	"700 98TH AV
Oakland, CA
(37.736896, -122.18256)"
THEFT/LARCENY	11/05/2018 08:55:00 PM	18-915793	BURGLARY-AUTO	31X	8300 OAKPORT ST	Oakland	CA	"8300 OAKPORT ST
Oakland, CA
(37.740751, -122.198347)"
MOTOR VEHICLE THEFT	11/03/2018 05:00:00 PM	18-055955	VEHICLE THEFT - AUTO	20X	2700 E 12TH ST	Oakland	CA	"2700 E 12TH ST
Oakland, CA
(37.779355, -122.231977)"
ROBBERY	10/19/2018 03:32:00 PM	18-053116	ATTEMPTED ROBBERY-STRONG-ARM	14X	200 ADAMS ST	Oakland	CA	"200 ADAMS ST
Oakland, CA
(37.813228, -122.257957)"
ROBBERY	10/18/2018 11:03:00 AM	18-052929	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	77X	2100 HARRISON ST	Oakland	CA	"2100 HARRISON ST
Oakland, CA
(37.809308, -122.262812)"
THEFT/LARCENY	10/18/2018 07:35:00 PM	18-914839	BURGLARY-AUTO	77X	26TH ST	Oakland	CA	"26TH ST
Oakland, CA"
THEFT/LARCENY	11/04/2018 10:00:00 PM	18-915811	BURGLARY-AUTO		ADELINE ST./34TH ST.	Oakland	CA	"ADELINE ST./34TH ST.
Oakland, CA"
THEFT/LARCENY	11/13/2018 10:10:00 PM	18-916342	BURGLARY-AUTO		VALLEY ST / GRAND AVE	Oakland	CA	"VALLEY ST / GRAND AVE
Oakland, CA"
THEFT/LARCENY	10/18/2018 05:30:00 PM	18-914837	BURGLARY-AUTO	01X	200 CLAY ST	Oakland	CA	"200 CLAY ST
Oakland, CA
(37.797267, -122.278611)"
VANDALISM	11/13/2018 09:00:00 PM	18-916325	VANDALISM		00 59 BROADWAY	Oakland	CA	"00 59 BROADWAY
Oakland, CA"
VANDALISM	11/12/2018 06:35:00 PM	18-916303	VANDALISM		300 3RD STREET	Oakland	CA	"300 3RD STREET
Oakland, CA
(37.795151, -122.271864)"
ASSAULT	10/10/2018 09:00:00 AM	18-051409	BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL/ETC	26Y	5900 EASTLAWN ST	Oakland	CA	"5900 EASTLAWN ST
Oakland, CA
(37.764089, -122.20097)"
THEFT/LARCENY	10/17/2018 11:20:00 PM	18-914767	BURGLARY-AUTO	04X	1800 SAN PABLO AV	Oakland	CA	"1800 SAN PABLO AV
Oakland, CA
(37.808106, -122.272441)"
BURGLARY	10/12/2018 08:00:00 AM	18-914650	BURGLARY-FORCIBLE ENTRY	26X	4900 COLISEUM WY	Oakland	CA	"4900 COLISEUM WY
Oakland, CA
(37.764551, -122.215894)"
VANDALISM	10/14/2018 07:00:00 AM	18-053560	VANDALISM [$1,000 TO UNDER $5,000] (AMENDED)	30X	2400 RITCHIE ST	Oakland	CA	"2400 RITCHIE ST
Oakland, CA
(37.761477, -122.173849)"
ASSAULT	10/19/2018 08:12:00 AM	18-053043	OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH	30X	8100 BANCROFT AV	Oakland	CA	"8100 BANCROFT AV
Oakland, CA
(37.760721, -122.170888)"
THEFT/LARCENY	11/11/2018 11:10:00 PM	18-916272	BURGLARY-AUTO	14X	200 GRAND AV	Oakland	CA	"200 GRAND AV
Oakland, CA
(37.810775, -122.26147)"
ASSAULT	10/19/2018 08:15:00 AM	18-053058	EXHIBIT DEADLY WEAPON OTHER THAN FIREARM	30X	2300 CHURCH ST	Oakland	CA	"2300 CHURCH ST
Oakland, CA
(37.766957, -122.181262)"
THEFT/LARCENY	11/13/2018 10:25:00 PM	18-057613	RECEIVE/ETC KNOWN STOLEN PROPERTY [$400 OR LESS]	32X	1300 104TH AV	Oakland	CA	"1300 104TH AV
Oakland, CA
(37.73885, -122.169293)"
THEFT/LARCENY	11/13/2018 06:00:00 PM	18-057701	BURGLARY-AUTO	19X	1100 EMBARCADERO	Oakland	CA	"1100 EMBARCADERO
Oakland, CA
(37.788562, -122.252799)"
MOTOR VEHICLE THEFT	10/14/2018 01:00:00 PM	18-052493	VEHICLE THEFT - AUTO	22Y	4100 EASTLAKE AV	Oakland	CA	"4100 EASTLAKE AV
Oakland, CA
(37.798731, -122.195553)"
THEFT/LARCENY	10/17/2018 07:30:00 PM	18-914761	BURGLARY-AUTO	04X	2100 TELEGRAPH AV	Oakland	CA	"2100 TELEGRAPH AV
Oakland, CA
(37.810756, -122.269262)"
ROBBERY	10/10/2018 08:36:00 AM	18-054244	ROBBERY-FIREARM		2700 FERNSIDE BLVD	Oakland	CA	"2700 FERNSIDE BLVD
Oakland, CA"
ASSAULT	10/27/2018 04:15:00 PM	18-054619	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	30X	1400 70TH AV	Oakland	CA	"1400 70TH AV
Oakland, CA
(37.760467, -122.189465)"
THEFT/LARCENY	10/17/2018 07:40:00 PM	18-914768	BURGLARY-AUTO	12Y	5400 TAFT AV	Oakland	CA	"5400 TAFT AV
Oakland, CA
(37.841735, -122.251496)"
MOTOR VEHICLE THEFT	10/19/2018 03:00:00 PM	18-053644	VEHICLE THEFT - AUTO	19X	1000 22ND AV	Oakland	CA	"1000 22ND AV
Oakland, CA
(37.782291, -122.240335)"
MOTOR VEHICLE THEFT	10/12/2018 11:05:00 AM	18-051830	VEHICLE THEFT - AUTO	19X	300 KENNEDY ST	Oakland	CA	"300 KENNEDY ST
Oakland, CA
(37.773718, -122.236369)"
ASSAULT	11/05/2018 10:00:00 PM	18-056207	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	25X	4700 MACARTHUR BLVD	Oakland	CA	"4700 MACARTHUR BLVD
Oakland, CA
(37.785235, -122.190381)"
ASSAULT	11/13/2018 08:30:00 PM	18-057604	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	22X	2600 MACARTHUR BLVD	Oakland	CA	"2600 MACARTHUR BLVD
Oakland, CA
(37.798953, -122.210654)"
ASSAULT	10/01/2018 10:00:00 AM	18-049818	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	25X	3600 39TH AV	Oakland	CA	"3600 39TH AV
Oakland, CA
(37.789634, -122.196842)"
ASSAULT	10/01/2018 02:00:00 AM	18-049704	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	24X	2100 42ND AV	Oakland	CA	"2100 42ND AV
Oakland, CA
(37.777606, -122.210378)"
MOTOR VEHICLE THEFT	11/03/2018 09:00:00 AM	18-056160	SC STOLEN VEHICLE - AUTO	31Y	9400 EMPIRE RD	Oakland	CA	"9400 EMPIRE RD
Oakland, CA
(37.734359, -122.194939)"
ASSAULT	11/04/2018 10:15:00 PM	18-056012	THREAT CRIME:INT:TERRORIZE	18X	1500 COMMERCE WY	Oakland	CA	"1500 COMMERCE WY
Oakland, CA
(37.791861, -122.242432)"
ASSAULT	11/14/2018 11:14:00 AM	18-057717	BATTERY	26X	1200 52ND AV	Oakland	CA	"1200 52ND AV
Oakland, CA
(37.766611, -122.209175)"
MOTOR VEHICLE THEFT	11/13/2018 03:00:00 PM	18-057683	VEHICLE THEFT - AUTO	19X	1800 EMBARCADERO	Oakland	CA	"1800 EMBARCADERO
Oakland, CA
(37.785052, -122.244329)"
ASSAULT	11/12/2018 09:50:00 PM	18-057449	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	14X	600 BELLEVUE AV	Oakland	CA	"600 BELLEVUE AV
Oakland, CA
(37.807478, -122.255985)"
VANDALISM	11/12/2018 05:00:00 AM	18-057638	VANDALISM	27X	4500 CONGRESS AV	Oakland	CA	"4500 CONGRESS AV
Oakland, CA
(37.780185, -122.206413)"
ROBBERY	11/14/2018 07:00:00 AM	18-057650	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	04X	300 20TH ST	Oakland	CA	"300 20TH ST
Oakland, CA
(37.80816, -122.264712)"
ASSAULT	10/09/2018 12:39:00 PM	18-051269	BATTERY W/SERIOUS BODILY INJURY	27X	5400 FOOTHILL BLVD	Oakland	CA	"5400 FOOTHILL BLVD
Oakland, CA
(37.772624, -122.198401)"
MOTOR VEHICLE THEFT	10/08/2018 08:00:00 AM	18-051277	VEHICLE THEFT - AUTO	04X	1400 JACKSON ST	Oakland	CA	"1400 JACKSON ST
Oakland, CA
(37.801984, -122.265237)"
MOTOR VEHICLE THEFT	10/09/2018 02:06:00 AM	18-050798	VEHICLE THEFT - AUTO	17Y	2100 13TH AV	Oakland	CA	"2100 13TH AV
Oakland, CA
(37.794551, -122.240621)"
ASSAULT	10/28/2018 12:39:00 AM	18-054676	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	04X	1700 MARTIN LUTHER KING JR W	Oakland	CA	"1700 MARTIN LUTHER KING JR W
Oakland, CA"
THEFT/LARCENY	11/14/2018 01:00:00 AM	18-916355	THEFT	07X	2700 UNION ST	Oakland	CA	"2700 UNION ST
Oakland, CA
(37.820168, -122.284667)"
MOTOR VEHICLE THEFT	10/11/2018 11:15:00 PM	18-051877	VEHICLE THEFT - AUTO	33X	1300 92ND AV	Oakland	CA	"1300 92ND AV
Oakland, CA
(37.747702, -122.175346)"
ASSAULT	10/27/2018 11:05:00 PM	18-054665	BATTERY	12Y	5700 TELEGRAPH AV	Oakland	CA	"5700 TELEGRAPH AV
Oakland, CA
(37.843232, -122.261477)"
ASSAULT	11/05/2018 10:36:00 AM	18-056103	BATTERY	24Y	3100 HIGH ST	Oakland	CA	"3100 HIGH ST
Oakland, CA
(37.784691, -122.199955)"
THEFT/LARCENY	11/04/2018 12:48:00 PM	18-915772	GRAND THEFT	08X	2600 TELEGRAPH AVE	Oakland	CA	"2600 TELEGRAPH AVE
Oakland, CA
(37.815741, -122.268022)"
BURGLARY	10/10/2018 10:10:00 PM	18-051549	ATTEMPTED BURGLARY	25X	4600 MACARTHUR BLVD	Oakland	CA	"4600 MACARTHUR BLVD
Oakland, CA
(37.785319, -122.190833)"
ROBBERY	10/05/2018 01:30:00 PM	18-050629	CARJACKING WITH FIREARM	29X	6200 MAJESTIC AV	Oakland	CA	"6200 MAJESTIC AV
Oakland, CA
(37.77665, -122.178649)"
VANDALISM	11/04/2018 12:20:00 AM	18-915801	VANDALISM	16Y	4600 BENEVIDES AVE	Oakland	CA	"4600 BENEVIDES AVE
Oakland, CA
(37.807728, -122.216866)"
ASSAULT	11/13/2018 11:02:00 AM	18-057527	BATTERY	30X	7700 INTERNATIONAL BLVD	Oakland	CA	"7700 INTERNATIONAL BLVD
Oakland, CA
(37.757871, -122.184182)"
THEFT/LARCENY	11/11/2018 09:10:00 PM	18-916261	BURGLARY-AUTO	08X	2300 WEBSTER ST	Oakland	CA	"2300 WEBSTER ST
Oakland, CA
(37.812134, -122.265203)"
MOTOR VEHICLE THEFT	10/15/2018 10:00:00 PM	18-054279	VEHICLE THEFT - AUTO	27X	4600 FAIRFAX AV	Oakland	CA	"4600 FAIRFAX AV
Oakland, CA
(37.780119, -122.205108)"
THEFT/LARCENY	11/12/2018 08:45:00 PM	18-916302	BURGLARY-AUTO	03X	300 12TH ST	Oakland	CA	"300 12TH ST
Oakland, CA
(37.796574, -122.256491)"
THEFT/LARCENY	10/05/2018 07:00:00 PM	18-914804	THEFT	16Y	1300 SAN LUIS AV	Oakland	CA	"1300 SAN LUIS AV
Oakland, CA
(37.810114, -122.216776)"
ASSAULT	10/07/2018 08:00:00 PM	18-052900	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	34X	8800 PLYMOUTH ST	Oakland	CA	"8800 PLYMOUTH ST
Oakland, CA
(37.75241, -122.171942)"
MOTOR VEHICLE THEFT	11/12/2018 01:30:00 AM	18-057308	VEHICLE THEFT - AUTO	04X	1700 FRANKLIN ST	Oakland	CA	"1700 FRANKLIN ST
Oakland, CA
(37.806175, -122.268505)"
BURGLARY	10/26/2018 11:55:00 AM	18-054407	BURGLARY-FORCIBLE ENTRY	09X	4500 PLEASANT VALLEY CT N	Oakland	CA	"4500 PLEASANT VALLEY CT N
Oakland, CA
(37.830394, -122.245881)"
THEFT/LARCENY	10/16/2018 03:00:00 PM	18-914735	THEFT	20X	3000 E 9TH ST	Oakland	CA	"3000 E 9TH ST
Oakland, CA
(37.774483, -122.231168)"
ARSON	10/10/2018 06:45:00 AM	18-051399	MAL SET/ETC FIRE PROP/ETC - OTHER COMMERICAL	26Y	900 72ND AV	Oakland	CA	"900 72ND AV
Oakland, CA
(37.755164, -122.194892)"
WEAPONS	11/12/2018 07:56:00 PM	18-057436	MFG/SALE/POSSESS/ETC METAL KNUCKLES	32X	9900 SAN LEANDRO ST	Oakland	CA	"9900 SAN LEANDRO ST
Oakland, CA
(37.738426, -122.178834)"
ASSAULT	10/09/2018 01:28:00 AM	18-051185	WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER	32X	1800 105TH AV	Oakland	CA	"1800 105TH AV
Oakland, CA
(37.7407, -122.162466)"
THEFT/LARCENY	10/05/2018 01:25:00 AM	18-914083	BURGLARY-AUTO	11X	500 55TH ST	Oakland	CA	"500 55TH ST
Oakland, CA
(37.840266, -122.262315)"
THEFT/LARCENY	11/11/2018 01:00:00 PM	18-916311	GRAND THEFT:DOG	32X	1800 105TH AVE	Oakland	CA	"1800 105TH AVE
Oakland, CA
(37.7407, -122.162466)"
THEFT/LARCENY	11/13/2018 12:30:00 PM	18-916333	BURGLARY-AUTO	25X	3800 ALISO AVE	Oakland	CA	"3800 ALISO AVE
Oakland, CA
(37.798249, -122.185827)"
ASSAULT	10/26/2018 01:18:00 PM	18-054453	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	10X	1000 STANFORD AV	Oakland	CA	"1000 STANFORD AV
Oakland, CA
(37.842759, -122.278898)"
THEFT/LARCENY	10/12/2018 10:42:00 AM	18-051817	GRAND THEFT:MONEY/LABOR/PROPERTY  OVER $400	22X	3500 FRUITVALE AV	Oakland	CA	"3500 FRUITVALE AV
Oakland, CA
(37.800418, -122.216111)"
