CRIMETYPE,DATETIME,CASENUMBER,DESCRIPTION,POLICEBEAT,ADDRESS,CITY,STATE,Location
ASSAULT,08/28/2018 10:06:00 PM,18-043683,BATTERY,32X,900 105TH AV,Oakland,CA,"900 105TH AV
Oakland, CA
(37.73554, -122.174609)"
THEFT/LARCENY,10/12/2018 03:00:00 PM,18-052001,BURGLARY-AUTO,03Y,1100 JEFFERSON ST,Oakland,CA,"1100 JEFFERSON ST
Oakland, CA
(37.803677, -122.276059)"
THEFT/LARCENY,07/30/2018 03:00:00 AM,18-910249,BURGLARY-AUTO,06X,800 37TH ST,Oakland,CA,"800 37TH ST
Oakland, CA
(37.826709, -122.271901)"
VANDALISM,08/06/2018 08:55:00 PM,18-910749,VANDALISM,13Z,2000 MOUNTAIN BLVD,Oakland,CA,"2000 MOUNTAIN BLVD
Oakland, CA
(37.827229, -122.209956)"
THEFT/LARCENY,08/30/2018 05:30:00 AM,18-912094,BURGLARY-AUTO,19X,1200 E 15TH ST,Oakland,CA,"1200 E 15TH ST
Oakland, CA
(37.791259, -122.247103)"
ASSAULT,10/13/2018 07:17:00 AM,18-051963,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,18Y,2700 14TH AV,Oakland,CA,"2700 14TH AV
Oakland, CA
(37.796672, -122.232916)"
BURGLARY,08/05/2018 05:00:00 PM,18-039096,BURGLARY-FORCIBLE ENTRY,23X,3900 ALAMEDA AV,Oakland,CA,"3900 ALAMEDA AV
Oakland, CA
(37.768227, -122.225001)"
ASSAULT,08/18/2018 02:58:00 PM,18-041744,SHOOT AT INHABITED DWELLING/VEHICLE/ETC,31Y,400 DARIEN AV,Oakland,CA,"400 DARIEN AV
Oakland, CA
(37.733338, -122.185234)"
THEFT/LARCENY,09/25/2018 04:20:00 AM,18-048564,BURGLARY-AUTO,06X,800 37TH ST,Oakland,CA,"800 37TH ST
Oakland, CA
(37.826709, -122.271901)"
ASSAULT,08/10/2018 04:48:00 AM,18-039956,BATTERY,08X,2400 BROADWAY,Oakland,CA,"2400 BROADWAY
Oakland, CA
(37.813391, -122.265467)"
THEFT/LARCENY,08/20/2018 05:30:00 PM,18-911449,BURGLARY-AUTO,09X,5100 BROADWAY,Oakland,CA,"5100 BROADWAY
Oakland, CA
(37.835394, -122.251678)"
MOTOR VEHICLE THEFT,09/07/2018 05:00:00 PM,18-045621,VEHICLE THEFT - AUTO,32Y,2100 104TH AV,Oakland,CA,"2100 104TH AV
Oakland, CA
(37.742107, -122.159669)"
THEFT/LARCENY,09/15/2018 10:00:00 PM,18-912949,BURGLARY-AUTO,04X,500 17TH ST,Oakland,CA,"500 17TH ST
Oakland, CA
(37.806915, -122.270726)"
ROBBERY,09/16/2018 08:51:00 PM,18-047049,ROBBERY-KNIFE OR CUTTING INSTRUMENT,22X,3500 FRUITVALE AV,Oakland,CA,"3500 FRUITVALE AV
Oakland, CA
(37.800418, -122.216111)"
ASSAULT,08/10/2018 04:44:00 AM,18-039953,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,31Y,100 HEGENBERGER LOOP,Oakland,CA,"100 HEGENBERGER LOOP
Oakland, CA
(37.734759, -122.195841)"
MOTOR VEHICLE THEFT,09/22/2018 07:12:00 PM,18-048692,VEHICLE THEFT - AUTO,06X,600 W MACARTHUR BLVD,Oakland,CA,"600 W MACARTHUR BLVD
Oakland, CA
(37.827115, -122.268261)"
VANDALISM,10/08/2018 06:10:00 AM,18-914300,VANDALISM,32Y,10400 BANCROFT AV,Oakland,CA,"10400 BANCROFT AV
Oakland, CA
(37.742767, -122.157512)"
THEFT/LARCENY,09/02/2018 11:40:00 AM,18-912327,BURGLARY-AUTO,31Y,100 98TH AV,Oakland,CA,"100 98TH AV
Oakland, CA
(37.728129, -122.197428)"
THEFT/LARCENY,08/04/2018 02:05:00 AM,18-910639,BURGLARY-AUTO,77X,00,Oakland,CA,"00
Oakland, CA"
MOTOR VEHICLE THEFT,08/30/2018 10:30:00 AM,18-043926,VEHICLE THEFT - AUTO,26X,500 INDEPENDENT RD,Oakland,CA,"500 INDEPENDENT RD
Oakland, CA
(37.755159, -122.208286)"
ASSAULT,07/30/2018 11:33:00 PM,18-038106,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,27Y,1900 64TH AV,Oakland,CA,"1900 64TH AV
Oakland, CA
(37.764872, -122.193001)"
VANDALISM,09/25/2018 05:58:00 PM,18-913482,VANDALISM,12X,400 43RD ST,Oakland,CA,"400 43RD ST
Oakland, CA
(37.831956, -122.258863)"
VANDALISM,09/26/2018 01:46:00 PM,18-048924,SC VANDALISM,26Y,1000 75TH AV,Oakland,CA,"1000 75TH AV
Oakland, CA
(37.754804, -122.191373)"
VANDALISM,08/08/2018 01:00:00 PM,18-910803,VANDALISM,14X,400 PERKINS ST,Oakland,CA,"400 PERKINS ST
Oakland, CA
(37.810466, -122.255453)"
ASSAULT,08/10/2018 01:00:00 AM,18-039933,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,06X,800 W MACARTHUR BLVD,Oakland,CA,"800 W MACARTHUR BLVD
Oakland, CA
(37.827633, -122.271646)"
THEFT/LARCENY,08/29/2018 07:47:00 PM,18-912109,BURGLARY-AUTO,04X,1900 HARRISON ST,Oakland,CA,"1900 HARRISON ST
Oakland, CA
(37.806345, -122.26546)"
THEFT/LARCENY,07/30/2018 04:25:00 PM,18-910261,BURGLARY-AUTO,04X,200 14TH ST,Oakland,CA,"200 14TH ST
Oakland, CA
(37.801984, -122.265237)"
THEFT/LARCENY,08/17/2018 11:00:00 PM,18-911463,BURGLARY-AUTO,03X,100 12TH ST,Oakland,CA,"100 12TH ST
Oakland, CA
(37.799561, -122.263415)"
ASSAULT,09/16/2018 08:22:00 PM,18-047044,WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER,30X,7800 ARTHUR ST,Oakland,CA,"7800 ARTHUR ST
Oakland, CA
(37.761114, -122.177433)"
ROBBERY,10/08/2018 06:40:00 PM,18-051130,"ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)",31Y,100 98TH AV,Oakland,CA,"100 98TH AV
Oakland, CA
(37.728129, -122.197428)"
THEFT/LARCENY,08/20/2018 07:27:00 PM,18-042148,BURGLARY-AUTO,08X,3900 BROADWAY,Oakland,CA,"3900 BROADWAY
Oakland, CA
(37.826647, -122.257182)"
DISTURBING THE PEACE,10/10/2018 05:15:00 AM,18-051426,DISTURB THE PEACE,24X,2300 ROSEDALE AV,Oakland,CA,"2300 ROSEDALE AV
Oakland, CA
(37.781407, -122.208657)"
ROBBERY,08/28/2018 01:28:00 AM,18-043495,ATTEMPTED ROBBERY-KNIFE,26Y,1000 75TH AV,Oakland,CA,"1000 75TH AV
Oakland, CA
(37.754804, -122.191373)"
ROBBERY,08/10/2018 06:00:00 PM,18-040298,ROBBERY-FIREARM,32X,10200 INTERNATIONAL BLVD,Oakland,CA,"10200 INTERNATIONAL BLVD
Oakland, CA
(37.74142, -122.168317)"
ASSAULT,09/08/2018 04:00:00 AM,18-045542,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,31Y,9200 CORAL RD,Oakland,CA,"9200 CORAL RD
Oakland, CA
(37.735645, -122.193151)"
BURGLARY,10/12/2018 10:33:00 AM,18-051813,BURGLARY-FORCIBLE ENTRY,05X,800 15TH ST,Oakland,CA,"800 15TH ST
Oakland, CA
(37.80834, -122.279227)"
BURGLARY,08/19/2018 07:42:00 PM,18-041949,BURGLARY-NO FORCE,29X,7200 MACARTHUR BLVD,Oakland,CA,"7200 MACARTHUR BLVD
Oakland, CA
(37.76954, -122.172833)"
THEFT/LARCENY,08/03/2018 08:25:00 PM,18-910602,BURGLARY-AUTO,14Y,700 WALKER AV,Oakland,CA,"700 WALKER AV
Oakland, CA
(37.811446, -122.246945)"
VANDALISM,07/25/2018 02:20:00 AM,18-910156,VANDALISM,34X,1600 84TH AV,Oakland,CA,"1600 84TH AV
Oakland, CA
(37.755221, -122.176162)"
THEFT/LARCENY,08/28/2018 09:00:00 AM,18-912083,GRAND THEFT,04X,300 17TH ST,Oakland,CA,"300 17TH ST
Oakland, CA
(37.805387, -122.266503)"
BURGLARY,08/19/2018 05:00:00 PM,18-041925,SHOPLIFTING-COMMERCIAL ESTABLISHMENT WITH INTENT WHERE VALUE DOES NOT EXCEED $950,32Y,2700 98TH AV,Oakland,CA,"2700 98TH AV
Oakland, CA
(37.751565, -122.154224)"
VANDALISM,09/25/2018 01:30:00 AM,18-913462,VANDALISM,02Y,1400 11TH ST,Oakland,CA,"1400 11TH ST
Oakland, CA
(37.808442, -122.292523)"
THEFT/LARCENY,09/25/2018 08:00:00 PM,18-913530,BURGLARY-AUTO,02Y,300 CENTER ST,Oakland,CA,"300 CENTER ST
Oakland, CA
(37.802631, -122.295907)"
DRUGS/ALCOHOL VIOLATIONS,08/29/2018 08:00:00 PM,18-043842,POSSESS MARIJUANA/HASHISH FOR SALE,04X,2100 WEBSTER ST,Oakland,CA,"2100 WEBSTER ST
Oakland, CA
(37.809947, -122.265796)"
BURGLARY,08/13/2018 10:00:00 PM,18-044132,BURGLARY-NO FORCE,04X,1600 HARRISON ST,Oakland,CA,"1600 HARRISON ST
Oakland, CA
(37.804651, -122.266523)"
WEAPONS,09/09/2018 10:44:00 AM,18-045775,HAVE FIREARM AT PUBLIC/ETC SCHOOL,31Z,800 APPLE ST,Oakland,CA,"800 APPLE ST
Oakland, CA
(37.735365, -122.177283)"
ASSAULT,08/09/2018 09:55:00 PM,18-039911,BATTERY,06X,600 32ND ST,Oakland,CA,"600 32ND ST
Oakland, CA
(37.821432, -122.269897)"
THEFT/LARCENY,08/08/2018 02:00:00 PM,18-910800,THEFT,09X,3600 BROADWAY,Oakland,CA,"3600 BROADWAY
Oakland, CA
(37.823327, -122.259244)"
ASSAULT,08/09/2018 06:49:00 PM,18-039883,WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER,11X,700 AILEEN ST,Oakland,CA,"700 AILEEN ST
Oakland, CA
(37.841674, -122.267524)"
ASSAULT,08/10/2018 09:00:00 AM,18-040072,FORCE/ADW-OTHER DANGEROUS WEAPON:GBI,32Y,10700 MACARTHUR BLVD,Oakland,CA,"10700 MACARTHUR BLVD
Oakland, CA
(37.741775, -122.150612)"
THEFT/LARCENY,08/18/2018 07:00:00 PM,18-911452,THEFT,12X,400 44TH ST,Oakland,CA,"400 44TH ST
Oakland, CA
(37.832661, -122.258857)"
THEFT/LARCENY,09/26/2018 02:35:00 AM,18-913514,THEFT,06X,800 31ST ST,Oakland,CA,"800 31ST ST
Oakland, CA
(37.821017, -122.273405)"
THEFT/LARCENY,09/13/2018 09:00:00 AM,18-912853,BURGLARY-AUTO,77X,10TH ST,Oakland,CA,"10TH ST
Oakland, CA"
THEFT/LARCENY,09/02/2018 04:30:00 PM,18-912282,BURGLARY-AUTO,08X,00 GRAND AV,Oakland,CA,"00 GRAND AV
Oakland, CA"
THEFT/LARCENY,07/30/2018 02:00:00 PM,18-910253,BURGLARY-AUTO,01X,500 CLAY ST,Oakland,CA,"500 CLAY ST
Oakland, CA"
VANDALISM,08/26/2018 08:00:00 AM,18-912132,VANDALISM,31X,7000 COLISEUM WY,Oakland,CA,"7000 COLISEUM WY
Oakland, CA
(37.754734, -122.204926)"
BURGLARY,08/08/2018 06:00:00 PM,18-039849,BURGLARY-FORCIBLE ENTRY,12X,1500 WEBSTER ST,Oakland,CA,"1500 WEBSTER ST
Oakland, CA
(37.804363, -122.268175)"
MOTOR VEHICLE THEFT,08/10/2018 03:36:00 AM,18-039940,VEHICLE THEFT - AUTO,26Y,7100 HAMILTON ST,Oakland,CA,"7100 HAMILTON ST
Oakland, CA
(37.757861, -122.19173)"
THEFT/LARCENY,08/13/2018 10:00:00 AM,18-912165,GRAND THEFT,22X,2300 COLOMA ST,Oakland,CA,"2300 COLOMA ST
Oakland, CA
(37.801545, -122.213605)"
THEFT/LARCENY,09/15/2018 12:30:00 PM,18-046854,GRAND THEFT,27Y,5700 HOLWAY CT,Oakland,CA,"5700 HOLWAY CT
Oakland, CA
(37.769045, -122.197496)"
THEFT/LARCENY,08/20/2018 08:00:00 PM,18-042684,THEFT,10Y,900 52ND ST,Oakland,CA,"900 52ND ST
Oakland, CA
(37.836559, -122.273435)"
THEFT/LARCENY,08/19/2018 09:00:00 PM,18-911403,BURGLARY-AUTO,04X,2000 BROADWAY,Oakland,CA,"2000 BROADWAY
Oakland, CA
(37.80946, -122.267903)"
THEFT/LARCENY,09/13/2018 06:00:00 PM,18-912876,THEFT,23X,1200 33RD AV,Oakland,CA,"1200 33RD AV
Oakland, CA
(37.776213, -122.225111)"
VANDALISM,08/16/2018 07:03:00 PM,18-911269,VANDALISM,25X,4200 MACARTHUR BLVD,Oakland,CA,"4200 MACARTHUR BLVD
Oakland, CA
(37.788351, -122.195705)"
ASSAULT,08/29/2018 03:18:00 AM,18-043700,WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER,21X,2300 26TH AV,Oakland,CA,"2300 26TH AV
Oakland, CA
(37.788119, -122.225683)"
THEFT/LARCENY,08/08/2018 03:30:00 PM,18-039645,BURGLARY-AUTO,04X,400 15TH ST,Oakland,CA,"400 15TH ST
Oakland, CA
(37.804887, -122.269537)"
VANDALISM,08/08/2018 09:30:00 AM,18-910785,VANDALISM,22Y,3500 SANBORN DR,Oakland,CA,"3500 SANBORN DR
Oakland, CA
(37.810388, -122.1928)"
MOTOR VEHICLE THEFT,09/27/2018 08:00:00 PM,18-050068,VEHICLE THEFT - AUTO,14X,200 PARK VIEW TER,Oakland,CA,"200 PARK VIEW TER
Oakland, CA
(37.811899, -122.25931)"
MOTOR VEHICLE THEFT,08/28/2018 04:00:00 PM,18-044839,VEHICLE THEFT - AUTO,03X,300 6TH ST,Oakland,CA,"300 6TH ST
Oakland, CA
(37.797492, -122.271175)"
MOTOR VEHICLE THEFT,08/29/2018 06:00:00 PM,18-045146,VEHICLE THEFT - AUTO,15X,800 CLEVELAND AV,Oakland,CA,"800 CLEVELAND AV
Oakland, CA
(37.80399, -122.242712)"
MOTOR VEHICLE THEFT,09/22/2018 10:00:00 PM,18-048543,VEHICLE THEFT - AUTO,23X,3200 E 9TH ST,Oakland,CA,"3200 E 9TH ST
Oakland, CA
(37.77355, -122.228132)"
ROBBERY,08/08/2018 10:35:00 AM,18-039777,"ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)",08X,400 W GRAND AV,Oakland,CA,"400 W GRAND AV
Oakland, CA
(37.81154, -122.266726)"
VANDALISM,08/09/2018 04:03:00 AM,18-910823,VANDALISM,19X,1800 EMBARCADERO,Oakland,CA,"1800 EMBARCADERO
Oakland, CA
(37.785052, -122.244329)"
MOTOR VEHICLE THEFT,08/27/2018 08:00:00 PM,18-043758,VEHICLE THEFT - AUTO,34X,1900 83RD AV,Oakland,CA,"1900 83RD AV
Oakland, CA
(37.757884, -122.172676)"
VANDALISM,08/18/2018 10:00:00 PM,18-911418,VANDALISM,04X,400 22ND ST,Oakland,CA,"400 22ND ST
Oakland, CA
(37.81094, -122.267393)"
THEFT/LARCENY,09/15/2018 07:00:00 PM,18-912960,BURGLARY-AUTO,01X,300 2ND ST,Oakland,CA,"300 2ND ST
Oakland, CA
(37.794698, -122.272877)"
VANDALISM,09/25/2018 07:50:00 PM,18-913470,VANDALISM,04X,1700 WEBSTER ST,Oakland,CA,"1700 WEBSTER ST
Oakland, CA
(37.805977, -122.267156)"
BURGLARY,08/16/2018 06:30:00 AM,18-912037,BURGLARY-FORCIBLE ENTRY,27X,5400 BROOKDALE AV,Oakland,CA,"5400 BROOKDALE AV
Oakland, CA
(37.775005, -122.196236)"
ROBBERY,10/03/2018 09:20:00 AM,18-050174,"ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)",03X,200 11TH ST,Oakland,CA,"200 11TH ST
Oakland, CA
(37.799926, -122.266534)"
VANDALISM,10/11/2018 01:45:00 AM,18-914405,VANDALISM,22Y,2900 MACARTHUR BLVD,Oakland,CA,"2900 MACARTHUR BLVD
Oakland, CA
(37.798155, -122.206598)"
VANDALISM,08/09/2018 04:00:00 AM,18-910837,VANDALISM,14X,200 VERNON ST,Oakland,CA,"200 VERNON ST
Oakland, CA
(37.813509, -122.258949)"
ASSAULT,09/08/2018 09:00:00 AM,18-045690,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,01X,100 EMBARCADERO,Oakland,CA,"100 EMBARCADERO
Oakland, CA
(37.791482, -122.266034)"
THEFT/LARCENY,08/17/2018 11:35:00 PM,18-911517,BURGLARY-AUTO,08X,400 27TH ST,Oakland,CA,"400 27TH ST
Oakland, CA
(37.815959, -122.265834)"
ASSAULT,08/09/2018 11:45:00 PM,18-039923,SHOOT AT UNOCCUPIED DWELLING/VEHICLE/ETC,32Y,10700 MACARTHUR BLVD,Oakland,CA,"10700 MACARTHUR BLVD
Oakland, CA
(37.741775, -122.150612)"
THEFT/LARCENY,07/28/2018 08:21:00 PM,18-037758,THEFT,30Y,2600 73RD AV,Oakland,CA,"2600 73RD AV
Oakland, CA
(37.766901, -122.175421)"
MOTOR VEHICLE THEFT,08/09/2018 04:15:00 PM,18-039844,VEHICLE THEFT - AUTO,30Y,7600 MACARTHUR BLVD,Oakland,CA,"7600 MACARTHUR BLVD
Oakland, CA
(37.767423, -122.169566)"
VANDALISM,07/27/2018 10:25:00 AM,18-910152,VANDALISM,27Y,2200 57TH AV,Oakland,CA,"2200 57TH AV
Oakland, CA
(37.770314, -122.195705)"
ASSAULT,07/28/2018 11:57:00 PM,18-037792,WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER,27Y,6100 INTERNATIONAL BLVD,Oakland,CA,"6100 INTERNATIONAL BLVD
Oakland, CA
(37.764544, -122.198319)"
DISTURBING THE PEACE,10/11/2018 02:00:00 PM,18-051662,DISTURB THE PEACE,04X,600 15TH ST,Oakland,CA,"600 15TH ST
Oakland, CA
(37.806575, -122.274793)"
ASSAULT,08/22/2018 10:45:00 PM,18-042787,THREAT CRIME:INT:TERRORIZE,99X,1600 OLSON AV,Oakland,CA,"1600 OLSON AV
Oakland, CA"
ROBBERY,08/28/2018 10:00:00 PM,18-043935,"ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)",02Y,700 HENRY ST,Oakland,CA,"700 HENRY ST
Oakland, CA
(37.805953, -122.296975)"
DUI,09/07/2018 06:35:00 PM,18-045453,DUI ALCOHOL/DRUGS,14X,400 MACARTHUR BLVD,Oakland,CA,"400 MACARTHUR BLVD
Oakland, CA
(37.817402, -122.252909)"
THEFT/LARCENY,07/25/2018 08:00:00 AM,18-910247,BURGLARY-AUTO,31X,7600 OAKPORT ST,Oakland,CA,"7600 OAKPORT ST
Oakland, CA
(37.746671, -122.202226)"
ASSAULT,09/17/2018 07:00:00 PM,18-047252,SC ADW - OTHER DANGEROUS WEAPON,32X,1600 TUCKER ST,Oakland,CA,"1600 TUCKER ST
Oakland, CA
(37.738917, -122.163449)"
THEFT/LARCENY,10/09/2018 08:25:00 AM,18-914336,BURGLARY-AUTO,77X,00,Oakland,CA,"00
Oakland, CA"
FRAUD,07/29/2018 11:50:00 AM,18-910149,USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.,29X,2800 64TH AV,Oakland,CA,"2800 64TH AV
Oakland, CA
(37.771003, -122.18418)"
THEFT/LARCENY,08/19/2018 12:01:00 AM,18-911471,THEFT,09X,4100 GILBERT ST,Oakland,CA,"4100 GILBERT ST
Oakland, CA
(37.827885, -122.25461)"
ASSAULT,08/23/2018 02:00:00 PM,18-044035,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,24X,2200 39TH AV,Oakland,CA,"2200 39TH AV
Oakland, CA
(37.781771, -122.211176)"
ASSAULT,09/18/2018 03:45:00 PM,18-047397,BATTERY,24Y,2300 HUMBOLDT AV,Oakland,CA,"2300 HUMBOLDT AV
Oakland, CA
(37.78779, -122.214358)"
MOTOR VEHICLE THEFT,09/24/2018 04:04:00 PM,18-048489,VEHICLE THEFT - AUTO,04X,1900 FRANKLIN ST,Oakland,CA,"1900 FRANKLIN ST
Oakland, CA
(37.807302, -122.267798)"
BURGLARY,08/28/2018 02:00:00 PM,18-043752,BURGLARY-NO FORCE,20X,1900 FRUITVALE AV,Oakland,CA,"1900 FRUITVALE AV
Oakland, CA
(37.783079, -122.223106)"
THEFT/LARCENY,08/19/2018 04:00:00 PM,18-911389,THEFT,03X,100 14TH ST,Oakland,CA,"100 14TH ST
Oakland, CA
(37.801066, -122.26288)"
DISTURBING THE PEACE,07/24/2018 01:10:00 PM,18-037421,DISTURB THE PEACE,10X,1000 67TH ST,Oakland,CA,"1000 67TH ST
Oakland, CA
(37.850286, -122.283458)"
ASSAULT,07/28/2018 12:55:00 PM,18-037705,THREAT CRIME:INT:TERRORIZE,04X,1900 SAN PABLO AV,Oakland,CA,"1900 SAN PABLO AV
Oakland, CA
(37.809032, -122.27271)"
MOTOR VEHICLE THEFT,09/13/2018 01:00:00 PM,18-047141,VEHICLE THEFT - AUTO,05X,1400 UNION ST,Oakland,CA,"1400 UNION ST
Oakland, CA
(37.810341, -122.288201)"
ROBBERY,08/16/2018 01:00:00 AM,18-041336,ROBBERY-FIREARM,21Y,2400 FRUITVALE AV,Oakland,CA,"2400 FRUITVALE AV
Oakland, CA
(37.786966, -122.221471)"
THEFT/LARCENY,08/08/2018 08:00:00 PM,18-039810,BURGLARY-AUTO,25Y,4300 RILEA WY,Oakland,CA,"4300 RILEA WY
Oakland, CA
(37.770665, -122.150698)"
BURGLARY,08/12/2018 02:14:00 PM,18-040456,BURGLARY-FORCIBLE ENTRY,26Y,8000 INTERNATIONAL BLVD,Oakland,CA,"8000 INTERNATIONAL BLVD
Oakland, CA
(37.756426, -122.181147)"
ASSAULT,09/26/2018 07:00:00 AM,18-048822,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,32X,1700 101ST AV,Oakland,CA,"1700 101ST AV
Oakland, CA
(37.743079, -122.165162)"
VANDALISM,09/03/2018 07:00:00 PM,18-912464,VANDALISM,22Y,2900 JOAQUIN MILLER RD,Oakland,CA,"2900 JOAQUIN MILLER RD
Oakland, CA
(37.810479, -122.197888)"
THEFT/LARCENY,08/08/2018 05:30:00 PM,18-910829,THEFT,26X,400 HIGH ST,Oakland,CA,"400 HIGH ST
Oakland, CA
(37.76593, -122.223338)"
THEFT/LARCENY,09/01/2018 07:30:00 PM,18-044460,BURGLARY-AUTO,01X,100 JEFFERSON ST,Oakland,CA,"100 JEFFERSON ST
Oakland, CA
(37.796908, -122.280313)"
THEFT/LARCENY,10/08/2018 04:00:00 PM,18-051649,THEFT,18Y,2700 23RD AV,Oakland,CA,"2700 23RD AV
Oakland, CA
(37.793755, -122.226638)"
THEFT/LARCENY,10/08/2018 08:30:00 PM,18-914244,THEFT,31Y,8300 EDES AV,Oakland,CA,"8300 EDES AV
Oakland, CA
(37.744722, -122.195953)"
THEFT/LARCENY,07/30/2018 12:00:00 AM,18-037984,THEFT,21Y,3100 COOLIDGE AV,Oakland,CA,"3100 COOLIDGE AV
Oakland, CA
(37.792681, -122.214082)"
THEFT/LARCENY,08/03/2018 10:30:00 PM,18-910826,GRAND THEFT,04X,1600 WEBSTER ST,Oakland,CA,"1600 WEBSTER ST
Oakland, CA
(37.805045, -122.26775)"
THEFT/LARCENY,08/19/2018 12:00:00 PM,18-911388,BURGLARY-AUTO,10Y,1000 42ND ST,Oakland,CA,"1000 42ND ST
Oakland, CA
(37.832838, -122.276637)"
MOTOR VEHICLE THEFT,09/16/2018 07:24:00 PM,18-047037,VEHICLE THEFT - AUTO,27X,5400 BANCROFT AV,Oakland,CA,"5400 BANCROFT AV
Oakland, CA
(37.771761, -122.200788)"
THEFT/LARCENY,10/02/2018 12:00:00 AM,18-050293,THEFT,34X,1600 88TH AV,Oakland,CA,"1600 88TH AV
Oakland, CA
(37.752083, -122.173141)"
ASSAULT,07/30/2018 06:50:00 PM,18-038071,FORCE/ADW-OTHER DANGEROUS WEAPON:GBI,30X,1400 74TH AV,Oakland,CA,"1400 74TH AV
Oakland, CA
(37.759237, -122.18556)"
THEFT/LARCENY,09/25/2018 09:00:00 PM,18-913513,BURGLARY-AUTO,01X,200 CLAY ST,Oakland,CA,"200 CLAY ST
Oakland, CA
(37.797267, -122.278611)"
THEFT/LARCENY,08/23/2018 12:20:00 AM,18-912089,THEFT,04X,1600 HARRISON ST,Oakland,CA,"1600 HARRISON ST
Oakland, CA
(37.804651, -122.266523)"
THEFT/LARCENY,08/19/2018 12:00:00 AM,18-911417,BURGLARY-AUTO,08X,2400 VALDEZ ST,Oakland,CA,"2400 VALDEZ ST
Oakland, CA
(37.813111, -122.263844)"
THEFT/LARCENY,09/27/2018 03:00:00 PM,18-049175,THEFT,04X,500 16TH ST,Oakland,CA,"500 16TH ST
Oakland, CA
(37.806119, -122.270459)"
THEFT/LARCENY,10/01/2018 09:00:00 PM,18-913905,BURGLARY-AUTO,03Y,500 9TH ST,Oakland,CA,"500 9TH ST
Oakland, CA
(37.801392, -122.27468)"
THEFT/LARCENY,07/26/2018 09:00:00 AM,18-910153,BURGLARY-AUTO,31Y,100 98TH AV,Oakland,CA,"100 98TH AV
Oakland, CA
(37.728129, -122.197428)"
THEFT/LARCENY,07/30/2018 05:15:00 PM,18-910263,GRAND THEFT,04X,1500 CLAY ST,Oakland,CA,"1500 CLAY ST
Oakland, CA
(37.805926, -122.273184)"
THEFT/LARCENY,09/15/2018 04:00:00 AM,18-912879,BURGLARY-AUTO,31Y,00 AIRPORT ACCESS RD,Oakland,CA,"00 AIRPORT ACCESS RD
Oakland, CA"
ASSAULT,08/29/2018 11:11:00 AM,18-043761,BATTERY,15X,700 MACARTHUR BLVD,Oakland,CA,"700 MACARTHUR BLVD
Oakland, CA
(37.80875, -122.244682)"
MOTOR VEHICLE THEFT,08/30/2018 08:30:00 AM,18-043901,VEHICLE THEFT - AUTO,26Y,1000 71ST AV,Oakland,CA,"1000 71ST AV
Oakland, CA
(37.756819, -122.193636)"
THEFT/LARCENY,09/13/2018 02:57:00 PM,18-912893,THEFT,08X,2200 TELEGRAPH AV,Oakland,CA,"2200 TELEGRAPH AV
Oakland, CA
(37.811582, -122.269056)"
THEFT/LARCENY,09/15/2018 08:00:00 PM,18-912952,BURGLARY-AUTO,01X,300 2ND ST,Oakland,CA,"300 2ND ST
Oakland, CA
(37.794698, -122.272877)"
THEFT/LARCENY,09/24/2018 08:00:00 PM,18-048802,THEFT,23X,4000 ALAMEDA AV,Oakland,CA,"4000 ALAMEDA AV
Oakland, CA
(37.768208, -122.22405)"
ASSAULT,09/07/2018 10:30:00 PM,18-045489,BATTERY,26Y,1100 69TH AV,Oakland,CA,"1100 69TH AV
Oakland, CA
(37.759005, -122.192905)"
THEFT/LARCENY,09/28/2018 01:37:00 PM,18-049301,BURGLARY-AUTO,21X,2300 FOOTHILL BLVD,Oakland,CA,"2300 FOOTHILL BLVD
Oakland, CA
(37.785082, -122.233852)"
VANDALISM,08/10/2018 04:55:00 PM,18-040198,BUY/SELL/POSSESS VEHICLE WITH ALTERED NUMBER,24X,4000 CARRINGTON ST,Oakland,CA,"4000 CARRINGTON ST
Oakland, CA
(37.780375, -122.211457)"
THEFT/LARCENY,08/21/2018 12:00:00 AM,18-911464,BURGLARY-AUTO,08X,400 37TH ST,Oakland,CA,"400 37TH ST
Oakland, CA
(37.824534, -122.261809)"
VANDALISM,08/05/2018 03:00:00 PM,18-910762,VANDALISM,05X,800 W GRAND AV,Oakland,CA,"800 W GRAND AV
Oakland, CA
(37.813584, -122.276142)"
