CRIMETYPE	DATETIME	CASENUMBER	DESCRIPTION	POLICEBEAT	ADDRESS	CITY	STATE	Location
ASSAULT	12/02/2018 02:42:00 AM	18-060722	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	19X	20TH AV & INTERNATIONAL BLVD	Oakland	CA	"20TH AV &amp; INTERNATIONAL BLVD
Oakland, CA
(37.785819, -122.239982)"
MOTOR VEHICLE THEFT	12/10/2018 09:51:00 AM	18-062209	VEHICLE THEFT - AUTO	23X	39TH AV & INTERNATIONAL BLVD	Oakland	CA	"39TH AV &amp; INTERNATIONAL BLVD
Oakland, CA
(37.774342, -122.219028)"
BURGLARY	12/25/2018 05:27:00 AM	18-064752	BURGLARY-FORCIBLE ENTRY	31X	8400 EDGEWATER DR	Oakland	CA	"8400 EDGEWATER DR
Oakland, CA
(37.737486, -122.198228)"
THEFT/LARCENY	12/28/2018 08:00:00 PM	18-065372	BURGLARY-AUTO	12X	4000 MANILA AV	Oakland	CA	"4000 MANILA AV
Oakland, CA
(37.828099, -122.257797)"
ASSAULT	12/29/2018 01:00:00 PM	18-065468	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	26Y	80TH AV & INTERNATIONAL BLVD	Oakland	CA	"80TH AV &amp; INTERNATIONAL BLVD
Oakland, CA
(37.756639, -122.181587)"
ASSAULT	12/28/2018 09:00:00 AM	18-065268	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	27Y	1900 SEMINARY AV	Oakland	CA	"1900 SEMINARY AV
Oakland, CA
(37.767336, -122.196348)"
ASSAULT	12/12/2018 08:50:00 PM	18-062728	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	23X	1400 34TH AV	Oakland	CA	"1400 34TH AV
Oakland, CA
(37.776692, -122.223819)"
THEFT/LARCENY	12/18/2018 02:00:00 AM	18-063629	THEFT	35X	9500 THERMAL ST	Oakland	CA	"9500 THERMAL ST
Oakland, CA
(37.752706, -122.159132)"
ASSAULT	12/11/2018 08:30:00 PM	18-062523	SHOOT AT UNOCCUPIED DWELLING/VEHICLE/ETC	30X	77TH AV & KRAUSE AV	Oakland	CA	"77TH AV &amp; KRAUSE AV
Oakland, CA
(37.7629, -122.176375)"
MOTOR VEHICLE THEFT	12/07/2018 09:00:00 AM	18-061711	VEHICLE THEFT - AUTO	02Y	1800 14TH ST	Oakland	CA	"1800 14TH ST
Oakland, CA
(37.813704, -122.29867)"
THEFT/LARCENY	12/26/2018 09:00:00 PM	18-065090	THEFT	02X	1300 12TH ST	Oakland	CA	"1300 12TH ST
Oakland, CA
(37.788962, -122.247763)"
THEFT/LARCENY	12/17/2018 12:00:00 AM	18-064018	THEFT	08X	STANLEY PL & FAIRMOUNT AV	Oakland	CA	"STANLEY PL &amp; FAIRMOUNT AV
Oakland, CA
(37.819596, -122.255805)"
THEFT/LARCENY	12/25/2018 04:30:00 PM	18-064835	BURGLARY-AUTO	17Y	1100 E 22ND ST	Oakland	CA	"1100 E 22ND ST
Oakland, CA
(37.796625, -122.24149)"
THEFT/LARCENY	12/12/2018 08:44:00 PM	18-062726	BURGLARY-AUTO	04X	1700 SAN PABLO AV	Oakland	CA	"1700 SAN PABLO AV
Oakland, CA
(37.807536, -122.27225)"
ASSAULT	12/12/2018 07:45:00 PM	18-062721	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	08X	400 FAIRMOUNT AV	Oakland	CA	"400 FAIRMOUNT AV
Oakland, CA
(37.819059, -122.256455)"
THEFT/LARCENY	12/12/2018 12:10:00 PM	18-062680	THEFT	24X	41ST AV & FOOTHILL BLVD	Oakland	CA	"41ST AV &amp; FOOTHILL BLVD
Oakland, CA
(37.776508, -122.213848)"
DISTURBING THE PEACE	12/29/2018 09:36:00 AM	18-065431	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
THEFT/LARCENY	12/28/2018 08:41:00 PM	18-065361	BURGLARY-AUTO	08X	24T H ST&TELEGRAPH AV	Oakland	CA	"24T H ST&amp;TELEGRAPH AV
Oakland, CA"
MOTOR VEHICLE THEFT	12/17/2018 09:15:00 AM	18-063557	VEHICLE THEFT - AUTO	13X	SHAFTER AV & FOREST ST	Oakland	CA	"SHAFTER AV &amp; FOREST ST
Oakland, CA
(37.843128, -122.253112)"
MOTOR VEHICLE THEFT	12/08/2018 06:00:00 PM	18-062073	VEHICLE THEFT - AUTO	14Y	1000 HARVARD WY	Oakland	CA	"1000 HARVARD WY
Oakland, CA
(37.815893, -122.237252)"
MOTOR VEHICLE THEFT	12/04/2018 01:00:00 AM	18-062274	VEHICLE THEFT - AUTO	03X	6TH ST & BROADWAY	Oakland	CA	"6TH ST &amp; BROADWAY
Oakland, CA
(37.798822, -122.274677)"
THEFT/LARCENY	12/28/2018 08:05:00 PM	18-065437	BURGLARY-AUTO	03Y	700 CLAY ST	Oakland	CA	"700 CLAY ST
Oakland, CA
(37.80073, -122.276435)"
ASSAULT	12/11/2018 09:15:00 PM	18-062528	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	02Y	10TH ST & CAMPBELL ST	Oakland	CA	"10TH ST &amp; CAMPBELL ST
Oakland, CA
(37.809073, -122.297573)"
ASSAULT	12/22/2018 11:40:00 PM	18-064447	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	22Y	3400 DAKOTA ST	Oakland	CA	"3400 DAKOTA ST
Oakland, CA
(37.793761, -122.202842)"
ROBBERY	12/28/2018 09:40:00 PM	18-065369	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	24Y	3100 35TH AV	Oakland	CA	"3100 35TH AV
Oakland, CA
(37.79073, -122.205678)"
MOTOR VEHICLE THEFT	12/05/2018 10:50:00 AM	18-061333	VEHICLE THEFT - AUTO	07X	2900 SAN PABLO AV	Oakland	CA	"2900 SAN PABLO AV
Oakland, CA
(37.819633, -122.276121)"
MOTOR VEHICLE THEFT	12/08/2018 05:13:00 AM	18-061847	VEHICLE THEFT - AUTO	27Y	64TH AV & AVENAL AV	Oakland	CA	"64TH AV &amp; AVENAL AV
Oakland, CA
(37.767464, -122.189017)"
THEFT/LARCENY	12/09/2018 08:00:00 AM	18-061986	BURGLARY-AUTO	01X	WASHINGTON ST & 3RD ST	Oakland	CA	"WASHINGTON ST &amp; 3RD ST
Oakland, CA
(37.797204, -122.277146)"
THEFT/LARCENY	12/04/2018 08:00:00 PM	18-061214	BURGLARY-AUTO	04X	21ST ST & BROADWAY	Oakland	CA	"21ST ST &amp; BROADWAY
Oakland, CA
(37.810023, -122.267532)"
ROBBERY	12/23/2018 01:04:00 PM	18-064504	ROBBERY-KNIFE OR CUTTING INSTRUMENT	19X	15TH AV & GLEASON WY	Oakland	CA	"15TH AV &amp; GLEASON WY
Oakland, CA"
MOTOR VEHICLE THEFT	12/06/2018 11:00:00 PM	18-061706	VEHICLE THEFT - AUTO	04X	18TH ST & MARTIN LUTHER KING JR WY	Oakland	CA	"18TH ST &amp; MARTIN LUTHER KING JR WY
Oakland, CA
(37.808632, -122.274434)"
ROBBERY	12/23/2018 10:00:00 AM	18-064495	CARJACKING WITH FIREARM	07X	3200 LINDEN ST	Oakland	CA	"3200 LINDEN ST
Oakland, CA
(37.823512, -122.278772)"
WEAPONS	12/09/2018 01:32:00 PM	18-062074	MISD-CARRY CONCEALED WEAPON ON PERSON	08X	2200 NORTHGATE AV	Oakland	CA	"2200 NORTHGATE AV
Oakland, CA
(37.812358, -122.271257)"
ASSAULT	12/23/2018 09:39:00 PM	18-064565	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	31Y	300 98TH AV	Oakland	CA	"300 98TH AV
Oakland, CA
(37.732435, -122.187309)"
VANDALISM	12/12/2018 10:10:00 PM	18-062737	VANDALISM-$400+	08X	400 W GRAND AV	Oakland	CA	"400 W GRAND AV
Oakland, CA
(37.81154, -122.266726)"
MOTOR VEHICLE THEFT	12/24/2018 09:19:00 PM	18-064744	VEHICLE THEFT - AUTO	31Y	85TH AV & ENTERPRISE WY	Oakland	CA	"85TH AV &amp; ENTERPRISE WY
Oakland, CA
(37.741841, -122.191952)"
ASSAULT	12/27/2018 04:00:00 PM	18-065170	BATTERY	22X	3400 FRUITVALE AV	Oakland	CA	"3400 FRUITVALE AV
Oakland, CA
(37.799279, -122.216563)"
ASSAULT	12/17/2018 04:30:00 PM	18-063520	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	02Y	8TH ST & CAMPBELL ST	Oakland	CA	"8TH ST &amp; CAMPBELL ST
Oakland, CA
(37.807361, -122.298936)"
ASSAULT	12/12/2018 08:25:00 AM	18-062605	BATTERY	24Y	MINNA AV & LIESE AV	Oakland	CA	"MINNA AV &amp; LIESE AV
Oakland, CA
(37.787589, -122.200827)"
THEFT/LARCENY	12/04/2018 07:30:00 PM	18-061206	BURGLARY-AUTO	01X	2ND ST & CLAY ST	Oakland	CA	"2ND ST &amp; CLAY ST
Oakland, CA
(37.797028, -122.278783)"
THEFT/LARCENY	12/17/2018 12:00:00 AM	18-063796	THEFT	05Y	CAMPBELL ST & 17TH ST	Oakland	CA	"CAMPBELL ST &amp; 17TH ST
Oakland, CA
(37.814033, -122.293663)"
MOTOR VEHICLE THEFT	12/03/2018 08:00:00 PM	18-061089	VEHICLE THEFT - AUTO	22X	2200 BYWOOD DR	Oakland	CA	"2200 BYWOOD DR
Oakland, CA
(37.815559, -122.208785)"
THEFT/LARCENY	12/10/2018 05:30:00 AM	18-917949	BURGLARY-AUTO	26Y	75TH AV & HEGENBERGER ONRP	Oakland	CA	"75TH AV &amp; HEGENBERGER ONRP
Oakland, CA"
MOTOR VEHICLE THEFT	12/15/2018 12:00:00 PM	18-063224	VEHICLE THEFT - AUTO	77X	15TH ST. & LAKE MERRIT BLVD.	Oakland	CA	"15TH ST. &amp; LAKE MERRIT BLVD.
Oakland, CA"
ROBBERY	12/23/2018 12:15:00 PM	18-064496	CARJACKING WITH FIREARM	15X	2000 LAKESHORE AV	Oakland	CA	"2000 LAKESHORE AV
Oakland, CA
(37.804049, -122.252673)"
ROBBERY	12/08/2018 02:00:00 PM	18-062101	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	30X	OLIVE ST & RITCHIE ST	Oakland	CA	"OLIVE ST &amp; RITCHIE ST
Oakland, CA
(37.761477, -122.173849)"
VANDALISM	12/23/2018 12:10:00 AM	18-064446	VANDALISM	24X	3500 GALINDO ST	Oakland	CA	"3500 GALINDO ST
Oakland, CA
(37.784224, -122.216747)"
BURGLARY	12/28/2018 06:40:00 AM	18-065283	BURGLARY-FORCIBLE ENTRY	20X	1600 25TH AV	Oakland	CA	"1600 25TH AV
Oakland, CA
(37.783804, -122.231457)"
ROBBERY	12/11/2018 07:45:00 PM	18-062515	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	23X	1400 34TH AV	Oakland	CA	"1400 34TH AV
Oakland, CA
(37.776692, -122.223819)"
MOTOR VEHICLE THEFT	12/09/2018 01:00:00 PM	18-062117	VEHICLE THEFT - AUTO	26Y	73RD AV & HAWLEY ST	Oakland	CA	"73RD AV &amp; HAWLEY ST
Oakland, CA
(37.754616, -122.194296)"
ASSAULT	12/28/2018 06:12:00 PM	18-065350	THREAT CRIME:INT:TERRORIZE	03Y	400 7TH ST	Oakland	CA	"400 7TH ST
Oakland, CA
(37.799026, -122.272977)"
FRAUD	12/10/2018 06:20:00 AM	18-917261	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	06X	800 31ST ST	Oakland	CA	"800 31ST ST
Oakland, CA
(37.821017, -122.273405)"
MOTOR VEHICLE THEFT	12/16/2018 04:00:00 PM	18-063571	VEHICLE THEFT - AUTO	17Y	1300 E 27TH ST	Oakland	CA	"1300 E 27TH ST
Oakland, CA
(37.798401, -122.235994)"
DRUGS/ALCOHOL VIOLATIONS	12/08/2018 01:10:00 PM	18-061902	DISORDERLY CONDUCT - ALCOHOL	10Y	45TH ST & MARKET ST	Oakland	CA	"45TH ST &amp; MARKET ST
Oakland, CA
(37.834462, -122.272972)"
THEFT/LARCENY	12/11/2018 10:00:00 PM	18-062540	THEFT	15X	E 18TH ST & 3RD AV	Oakland	CA	"E 18TH ST &amp; 3RD AV
Oakland, CA
(37.799684, -122.252016)"
THEFT/LARCENY	12/04/2018 07:00:00 PM	18-061395	BURGLARY-AUTO	04X	20TH ST & FRANKLIN ST	Oakland	CA	"20TH ST &amp; FRANKLIN ST
Oakland, CA
(37.808589, -122.267003)"
VANDALISM	12/17/2018 12:00:00 AM	18-063525	VANDALISM [$400 TO $5,000]	24Y	3000 35TH AV	Oakland	CA	"3000 35TH AV
Oakland, CA
(37.790072, -122.206801)"
THEFT/LARCENY	12/20/2018 07:00:00 PM	18-064106	BURGLARY-AUTO	14X	GRAND AV & PARK VIEW TER	Oakland	CA	"GRAND AV &amp; PARK VIEW TER
Oakland, CA
(37.809819, -122.259369)"
ASSAULT	12/23/2018 03:09:00 AM	18-064456	BATTERY	26Y	61ST AV & TEVIS ST	Oakland	CA	"61ST AV &amp; TEVIS ST
Oakland, CA
(37.761831, -122.201599)"
ASSAULT	12/13/2018 02:15:00 PM	18-062853	ASSAULT	23X	3500 E 16TH ST	Oakland	CA	"3500 E 16TH ST
Oakland, CA
(37.778148, -122.220961)"
THEFT/LARCENY	12/18/2018 11:00:00 AM	18-063718	THEFT	30X	7800 INTERNATIONAL BLVD	Oakland	CA	"7800 INTERNATIONAL BLVD
Oakland, CA
(37.757421, -122.183233)"
ASSAULT	12/29/2018 11:37:00 AM	18-065452	SC ADW - OTHER DANGEROUS WEAPON	25X	4500 MACARTHUR BLVD	Oakland	CA	"4500 MACARTHUR BLVD
Oakland, CA
(37.785529, -122.192085)"
VANDALISM	12/06/2018 10:00:00 PM	18-917792	VANDALISM	10X	60TH ST & SAN PABLO AV	Oakland	CA	"60TH ST &amp; SAN PABLO AV
Oakland, CA
(37.843036, -122.283799)"
MOTOR VEHICLE THEFT	12/25/2018 04:00:00 PM	18-064943	VEHICLE THEFT - AUTO	77X	00	Oakland	CA	"00
Oakland, CA"
ASSAULT	12/28/2018 10:50:00 PM	18-065377	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	24Y	3300 HIGH ST	Oakland	CA	"3300 HIGH ST
Oakland, CA
(37.785795, -122.197781)"
THEFT/LARCENY	12/04/2018 07:30:00 PM	18-061209	GRAND THEFT:MONEY/LABOR/PROPERTY  OVER $400	03X	8TH ST & BROADWAY	Oakland	CA	"8TH ST &amp; BROADWAY
Oakland, CA
(37.800173, -122.273712)"
THEFT/LARCENY	12/20/2018 06:00:00 PM	18-918106	BURGLARY-AUTO	03Y	10TH ST & CLAY ST	Oakland	CA	"10TH ST &amp; CLAY ST
Oakland, CA
(37.802505, -122.275329)"
BURGLARY	12/12/2018 06:30:00 AM	18-062694	BURGLARY-FORCIBLE ENTRY	15X	500 BODEN WY	Oakland	CA	"500 BODEN WY
Oakland, CA
(37.807421, -122.249062)"
ROBBERY	12/26/2018 01:49:00 AM	18-064887	ATTEMPTED ROBBERY-OTHER DANGEROUS WEAPON	26Y	54TH AV & INTERNATIONAL BLVD	Oakland	CA	"54TH AV &amp; INTERNATIONAL BLVD
Oakland, CA
(37.767914, -122.20551)"
ASSAULT	12/23/2018 10:30:00 AM	18-064485	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	30X	2600 68TH AV	Oakland	CA	"2600 68TH AV
Oakland, CA
(37.766588, -122.183293)"
ROBBERY	12/21/2018 07:05:00 AM	18-064149	ROBBERY-FIREARM	17Y	13TH AV & BELLA VISTA AV	Oakland	CA	"13TH AV &amp; BELLA VISTA AV
Oakland, CA
(37.799803, -122.234703)"
DUI	12/27/2018 12:11:00 AM	18-065045	DUI ALCOHOL/DRUGS	27X	BANCROFT AVE & FAIRFAX AVE	Oakland	CA	"BANCROFT AVE &amp; FAIRFAX AVE
Oakland, CA
(37.771761, -122.200788)"
MOTOR VEHICLE THEFT	12/09/2018 10:53:00 AM	18-062054	VEHICLE THEFT - AUTO	18X	2000 E 21ST ST	Oakland	CA	"2000 E 21ST ST
Oakland, CA
(37.790814, -122.235152)"
ASSAULT	12/28/2018 12:30:00 AM	18-065264	SHOOT AT UNOCCUPIED DWELLING/VEHICLE/ETC	19X	1400 9TH AV	Oakland	CA	"1400 9TH AV
Oakland, CA
(37.792811, -122.250527)"
VANDALISM	12/28/2018 01:10:00 PM	18-065313	VANDALISM	25X	3500 MACARTHUR BLVD	Oakland	CA	"3500 MACARTHUR BLVD
Oakland, CA
(37.793628, -122.200518)"
MOTOR VEHICLE THEFT	12/25/2018 07:56:00 AM	18-064758	VEHICLE THEFT - AUTO	13Y	BAY FOREST DR & SKYLINE BLVD	Oakland	CA	"BAY FOREST DR &amp; SKYLINE BLVD
Oakland, CA"
ASSAULT	11/30/2018 10:27:00 PM	18-060591	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	23X	900 35TH AV	Oakland	CA	"900 35TH AV
Oakland, CA
(37.77346, -122.22469)"
ASSAULT	12/29/2018 02:00:00 AM	18-065406	ASSAULT WITH CAUSTIC CHEMICAL/ETC	24Y	3200 STAR AV	Oakland	CA	"3200 STAR AV
Oakland, CA
(37.789008, -122.203133)"
FRAUD	12/19/2018 02:32:00 PM	18-917981	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	10X	1000 54TH ST	Oakland	CA	"1000 54TH ST
Oakland, CA
(37.838306, -122.277963)"
ASSAULT	12/17/2018 04:40:00 AM	18-063414	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	24Y	HIGH ST & PORTER ST	Oakland	CA	"HIGH ST &amp; PORTER ST
Oakland, CA
(37.786065, -122.197259)"
ROBBERY	12/14/2018 06:48:00 PM	18-063071	ROBBERY-FIREARM	27Y	6100 HILTON ST	Oakland	CA	"6100 HILTON ST
Oakland, CA
(37.768345, -122.191897)"
ASSAULT	12/29/2018 02:45:00 AM	18-065403	BATTERY	17X	11TH AV & E 17TH ST	Oakland	CA	"11TH AV &amp; E 17TH ST
Oakland, CA
(37.793309, -122.246093)"
ASSAULT	12/28/2018 04:00:00 PM	18-065322	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	12X	500 40TH ST	Oakland	CA	"500 40TH ST
Oakland, CA
(37.82926, -122.264805)"
THEFT/LARCENY	12/04/2018 06:15:00 PM	18-061218	BURGLARY-AUTO	04X	22ND ST & VALLEY ST	Oakland	CA	"22ND ST &amp; VALLEY ST
Oakland, CA
(37.811049, -122.268005)"
ROBBERY	12/19/2018 12:10:00 AM	18-063790	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	12X	4300 TELEGRAPH AV	Oakland	CA	"4300 TELEGRAPH AV
Oakland, CA
(37.831801, -122.263732)"
VANDALISM	12/02/2018 09:30:00 PM	18-917448	VANDALISM	03X	11TH ST & ALICE ST	Oakland	CA	"11TH ST &amp; ALICE ST
Oakland, CA
(37.800386, -122.267708)"
MOTOR VEHICLE THEFT	12/01/2018 12:22:00 AM	18-060551	VEHICLE THEFT - AUTO	27X	5400 BROOKDALE AV	Oakland	CA	"5400 BROOKDALE AV
Oakland, CA
(37.775005, -122.196236)"
MOTOR VEHICLE THEFT	12/13/2018 11:00:00 AM	18-063813	VEHICLE THEFT - AUTO	21Y	3200 BOSTON AV	Oakland	CA	"3200 BOSTON AV
Oakland, CA
(37.796345, -122.214098)"
MOTOR VEHICLE THEFT	12/22/2018 05:57:00 PM	18-064397	VEHICLE THEFT - AUTO	32Y	99TH AV & ELMAR AV	Oakland	CA	"99TH AV &amp; ELMAR AV
Oakland, CA
(37.746713, -122.158001)"
THEFT/LARCENY	12/29/2018 01:44:00 PM	18-065465	THEFT:PERSONAL PROPERTY	25X	4800 FAIR AV	Oakland	CA	"4800 FAIR AV
Oakland, CA
(37.786045, -122.184028)"
ASSAULT	12/28/2018 04:00:00 PM	18-065176	EXHIBIT FIREARM	30X	7900 PLYMOUTH ST	Oakland	CA	"7900 PLYMOUTH ST
Oakland, CA
(37.759525, -122.177233)"
BURGLARY	12/13/2018 07:30:00 AM	18-062871	BURGLARY-FORCIBLE ENTRY	30Y	2700 77TH AV	Oakland	CA	"2700 77TH AV
Oakland, CA
(37.765989, -122.170935)"
DRUGS/ALCOHOL VIOLATIONS	12/04/2018 12:45:00 PM	18-061172	POSSESS NARCOTIC CONTROLLED SUBSTANCE	08X	3700 SHAFTER AV	Oakland	CA	"3700 SHAFTER AV
Oakland, CA
(37.825055, -122.260535)"
BURGLARY	12/28/2018 12:00:00 PM	18-065368	BURGLARY-FORCIBLE ENTRY	22Y	3300 JORDAN RD	Oakland	CA	"3300 JORDAN RD
Oakland, CA
(37.801987, -122.19367)"
THEFT/LARCENY	12/17/2018 10:00:00 PM	18-063734	THEFT	08X	00 PEARL ST	Oakland	CA	"00 PEARL ST
Oakland, CA"
WEAPONS	12/14/2018 11:39:00 AM	18-063009	CARRY A LOADED CONCEALED WEAPON ON PERSON	31Y	98TH AV & DENSLOWE AV	Oakland	CA	"98TH AV &amp; DENSLOWE AV
Oakland, CA
(37.733746, -122.185807)"
BURGLARY	12/18/2018 11:40:00 PM	18-063786	BURGLARY-NO FORCE	31Y	8400 SAN LEANDRO ST	Oakland	CA	"8400 SAN LEANDRO ST
Oakland, CA
(37.747851, -122.190066)"
THEFT/LARCENY	12/08/2018 08:30:00 PM	18-061960	BURGLARY-AUTO	03Y	9TH ST & CLAY ST	Oakland	CA	"9TH ST &amp; CLAY ST
Oakland, CA
(37.801816, -122.275757)"
THEFT/LARCENY	12/18/2018 11:00:00 PM	18-063859	BURGLARY-AUTO	03Y	10TH ST & WASHINGTON ST	Oakland	CA	"10TH ST &amp; WASHINGTON ST
Oakland, CA
(37.802028, -122.274156)"
ASSAULT	12/24/2018 07:25:00 PM	18-064609	BATTERY	31X	7000 COLISEUM WY	Oakland	CA	"7000 COLISEUM WY
Oakland, CA
(37.754734, -122.204926)"
THEFT/LARCENY	12/07/2018 07:00:00 PM	18-061825	BURGLARY-AUTO	01X	2ND ST & WEBSTER ST	Oakland	CA	"2ND ST &amp; WEBSTER ST
Oakland, CA
(37.795113, -122.273933)"
BURGLARY	12/01/2018 03:00:00 AM	18-060575	BURGLARY-FORCIBLE ENTRY	20X	2800 FORD ST	Oakland	CA	"2800 FORD ST
Oakland, CA
(37.773689, -122.235646)"
ASSAULT	12/03/2018 09:09:00 PM	18-061033	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	30X	73RD AV & WELD ST	Oakland	CA	"73RD AV &amp; WELD ST
Oakland, CA
(37.76264, -122.18197)"
VANDALISM	12/01/2018 08:00:00 AM	18-060593	VANDALISM [UNDER $1,000] (AMENDED)	32Y	10600 MACARTHUR BLVD	Oakland	CA	"10600 MACARTHUR BLVD
Oakland, CA
(37.74268, -122.152148)"
DRUGS/ALCOHOL VIOLATIONS	12/29/2018 01:20:00 PM	18-065467	POSSESS/PURCHASE COCAINE BASE FOR SALE	30X	7300 INTERNATIONAL BLVD	Oakland	CA	"7300 INTERNATIONAL BLVD
Oakland, CA
(37.759176, -122.18689)"
ASSAULT	12/19/2018 12:28:00 AM	18-063791	WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER	30X	2000 CHURCH ST	Oakland	CA	"2000 CHURCH ST
Oakland, CA
(37.764266, -122.185572)"
BURGLARY	12/14/2018 03:10:00 PM	18-063101	ATTEMPTED BURGLARY	24Y	2800 HUMBOLDT AV	Oakland	CA	"2800 HUMBOLDT AV
Oakland, CA
(37.790983, -122.208577)"
SEX CRIMES	12/01/2018 01:26:00 AM	18-060566	LOITER:INTENT:PROSTITUTION	23X	40TH AV & INTERNATIONAL BLVD	Oakland	CA	"40TH AV &amp; INTERNATIONAL BLVD
Oakland, CA
(37.773876, -122.217943)"
MOTOR VEHICLE THEFT	12/10/2018 12:00:00 AM	18-063295	VEHICLE THEFT - AUTO	35X	84TH AV&MACARTHUR BLVD	Oakland	CA	"84TH AV&amp;MACARTHUR BLVD
Oakland, CA"
VANDALISM	12/21/2018 05:45:00 AM	18-064145	VANDALISM	17X	E 19TH ST & 8TH AV	Oakland	CA	"E 19TH ST &amp; 8TH AV
Oakland, CA
(37.796829, -122.246731)"
MOTOR VEHICLE THEFT	11/30/2018 05:00:00 PM	18-060635	VEHICLE THEFT - AUTO	22X	2400 POTOMAC ST	Oakland	CA	"2400 POTOMAC ST
Oakland, CA
(37.806014, -122.207735)"
THEFT/LARCENY	11/30/2018 09:20:00 AM	18-060435	THEFT	03X	8TH ST & JACKSON ST	Oakland	CA	"8TH ST &amp; JACKSON ST
Oakland, CA
(37.797857, -122.267813)"
VANDALISM	12/28/2018 05:45:00 PM	18-065352	VANDALISM	20X	1000 CALCOT PL	Oakland	CA	"1000 CALCOT PL
Oakland, CA
(37.780108, -122.237806)"
ASSAULT	12/01/2018 10:00:00 AM	18-060613	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	19X	1500 7TH AV	Oakland	CA	"1500 7TH AV
Oakland, CA
(37.805576, -122.295993)"
ASSAULT	12/14/2018 09:26:00 PM	18-063096	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	06X	2300 MARTIN LUTHER KING JR W	Oakland	CA	"2300 MARTIN LUTHER KING JR W
Oakland, CA"
THEFT/LARCENY	12/09/2018 03:35:00 PM	18-062116	BURGLARY-AUTO	07X	3700 MANDELA PKWY	Oakland	CA	"3700 MANDELA PKWY
Oakland, CA
(37.828243, -122.287224)"
MOTOR VEHICLE THEFT	12/23/2018 08:00:00 PM	18-064679	VEHICLE THEFT - AUTO	07X	34TH ST & MAGNOLIA ST	Oakland	CA	"34TH ST &amp; MAGNOLIA ST
Oakland, CA
(37.825748, -122.281431)"
ASSAULT	12/29/2018 06:40:00 AM	18-065419	ANYONE WHO WILLFULLY DISCHARGES A FIREARM IN A GROSSLY NEGLIGENT MANNER	04X	600 14TH ST	Oakland	CA	"600 14TH ST
Oakland, CA
(37.805825, -122.274977)"
VANDALISM	12/10/2018 02:30:00 PM	18-062263	VANDALISM	26Y	73RD AV & INTERNATIONAL BLVD	Oakland	CA	"73RD AV &amp; INTERNATIONAL BLVD
Oakland, CA
(37.759176, -122.18689)"
MOTOR VEHICLE THEFT	12/15/2018 01:30:00 PM	18-063312	VEHICLE THEFT - AUTO	14X	ADAMS ST & MACARTHUR BLVD	Oakland	CA	"ADAMS ST &amp; MACARTHUR BLVD
Oakland, CA
(37.816167, -122.252311)"
ASSAULT	12/15/2018 11:05:00 PM	18-063246	EXHIBIT FIREARM	26X	45TH AV & INTERNATIONAL BLVD	Oakland	CA	"45TH AV &amp; INTERNATIONAL BLVD
Oakland, CA
(37.771503, -122.212882)"
DUI	12/17/2018 05:30:00 PM	18-063536	DUI ALCOHOL/0.08 PERCENT	26Y	1100 76TH AV	Oakland	CA	"1100 76TH AV
Oakland, CA
(37.7554, -122.189036)"
MOTOR VEHICLE THEFT	12/01/2018 08:00:00 AM	18-061928	VEHICLE THEFT - AUTO	77X	PEROLY CT & 26TH	Oakland	CA	"PEROLY CT &amp; 26TH
Oakland, CA"
ASSAULT	12/27/2018 11:50:00 AM	18-065126	BATTERY	27Y	1700 55TH AV	Oakland	CA	"1700 55TH AV
Oakland, CA
(37.769197, -122.200733)"
ROBBERY	12/27/2018 10:00:00 AM	18-065104	ROBBERY-FIREARM	18Y	1900 E 22ND ST	Oakland	CA	"1900 E 22ND ST
Oakland, CA
(37.792031, -122.235092)"
